total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,hours_to_next_failure_event
1050,50.82,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1819.05,2.03,3,4,15,6,16,4,1,0,8,1,83.05
1019,14.14,127.38,3,28800.0,0.391,1.0,0.391,1.0,6.0,6.0,0.0,0.0,1819.05,2.49,2,4,2,0,17,4,0,1,8,1,72.13
1050,26.63,131.25,4,28800.0,0.7263,1.0,0.7263,1.0,4.0,4.0,0.0,0.0,1819.05,2.67,2,4,6,0,17,4,0,0,8,1,67.83
895,34.38,111.88,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1819.05,3.11,2,4,17,0,17,4,0,0,8,1,57.21
945,35.05,118.12,6,28800.0,0.9542,1.0,0.9542,1.0,5.0,5.0,0.0,0.0,1819.05,3.4,2,4,0,1,17,4,0,1,8,1,50.23
982,26.3,131.28,5,26929.0,0.7454,0.935,0.7972,1.0,5.0,5.0,0.0,0.0,1841.97,0.27,2,5,10,1,17,4,0,0,8,1,39.71
984,20.3,134.98,4,26244.0,0.5621,0.9113,0.6168,1.0,4.0,4.0,0.0,0.0,1841.97,0.63,2,5,19,1,17,4,0,0,8,1,31.05
1050,17.42,144.98,5,26073.0,0.6311,0.9053,0.6971,1.0,5.0,5.0,0.0,0.0,1841.97,0.79,2,5,23,1,17,4,0,1,8,1,27.36
1032,9.59,173.66124,6,25715.625,0.3401,0.8929374999999999,0.5143,1.0,6.0,6.0,0.0,0.0,1841.97,1.08,2,6,6,2,17,4,0,0,8,1,20.33
1025,21.25,173.66124,3,25715.625,0.5637,0.8929374999999999,0.7748,1.0,3.0,3.0,0.0,0.0,1855.18,0.59,2,7,21,2,17,4,0,0,8,1,5.35
1050,36.82,158.36,5,25715.625,0.8288,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1859.73,0.07,2,7,23,2,17,4,0,1,8,1,2.78
1050,14.72,146.23,2,25850.0,0.4546,0.8976,0.5065,1.0,2.0,2.0,0.0,0.0,1866.5,0.6,2,7,12,3,17,4,0,0,8,1,281.27
902,32.91,132.59,2,25715.625,0.8503,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,1905.1,0.81,2,7,17,3,17,4,0,0,8,1,276.27
766,16.16,124.46,3,25715.625,0.4226,0.8929374999999999,0.5493,1.0,2.0,1.0,0.0,0.0,1905.1,1.3,2,7,5,4,17,4,0,1,8,1,264.42
1050,18.02,131.25,3,28800.0,0.6501,1.0,0.6501,1.0,3.0,3.0,0.0,0.0,1905.1,1.59,2,7,12,4,17,4,0,0,8,1,257.45
1008,17.44,126.0,5,28800.0,0.4697,1.0,0.4697,1.0,5.0,5.0,0.0,0.0,1905.1,1.78,2,7,16,4,17,4,0,0,8,1,253.02
936,24.82,117.0,1,28800.0,0.3246,1.0,0.6493,1.0,4.0,3.0,0.0,0.0,1905.1,2.27,2,7,4,5,17,4,1,1,8,1,241.13
932,29.08,120.45,2,27855.0,0.7394,0.9672,0.7645,1.0,2.0,2.0,0.0,0.0,1931.86,0.47,2,8,17,5,17,4,1,0,8,1,228.58
968,15.19,129.76,3,26855.0,0.3428,0.9325,0.4902,1.0,4.0,4.0,0.0,0.0,1931.86,0.82,2,8,1,6,17,4,1,1,8,1,220.2
808,33.52,123.78,2,25715.625,0.8159,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,1931.86,1.06,2,8,7,6,17,4,1,0,8,1,214.6
949,14.3,130.68,6,26143.0,0.4659,0.9077,0.5133,1.0,6.0,6.0,0.0,0.0,2140.74,0.14,2,9,16,6,17,4,1,0,8,1,205.62
1050,33.19,173.66124,4,25715.625,0.7482,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,2140.74,0.69,2,8,5,0,18,4,0,1,8,1,192.22
981,24.68,122.62,6,28800.0,0.8005,1.0,0.8005,1.0,6.0,6.0,0.0,0.0,2140.74,0.93,2,8,11,0,18,4,0,0,8,1,186.53
998,11.04,124.75,6,28800.0,0.3552,1.0,0.3552,1.0,6.0,6.0,0.0,0.0,2140.74,1.13,2,8,16,0,18,4,0,0,8,1,181.68
1050,17.23,131.25,4,28800.0,0.5702,1.0,0.5702,1.0,4.0,4.0,0.0,0.0,2140.74,1.4,2,8,22,0,18,4,0,1,8,1,175.38
995,40.06,124.38,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2140.74,1.89,2,8,10,1,18,4,0,0,8,1,163.57
971,12.52,121.38,5,28800.0,0.2773,1.0,0.3328,1.0,6.0,5.0,0.0,0.0,2140.74,2.29,2,8,19,1,18,4,0,0,8,1,153.88
1050,47.6,131.25,2,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2140.74,2.63,2,8,4,2,18,4,0,1,8,1,145.65
1013,27.47,126.62,2,28800.0,0.828,1.0,0.828,1.0,2.0,2.0,0.0,0.0,2140.74,2.75,2,8,6,2,18,4,0,0,8,1,142.97
1050,25.38,131.25,3,28800.0,0.8794,1.0,0.8794,1.0,3.0,3.0,0.0,0.0,2140.74,3.05,2,8,14,2,18,4,0,0,8,1,135.7
1050,14.92,131.25,5,28800.0,0.5389,1.0,0.5389,1.0,6.0,6.0,0.0,0.0,2140.74,3.61,1,8,3,3,18,4,0,1,8,1,122.35
1036,27.63,129.5,2,28800.0,0.9702,1.0,0.9702,1.0,2.0,2.0,0.0,0.0,2140.74,3.85,1,8,9,3,18,4,0,0,8,1,116.38
792,21.79,99.0,3,28800.0,0.4447,1.0,0.4447,1.0,3.0,3.0,0.0,0.0,2140.74,4.22,0,8,18,3,18,4,0,0,8,1,107.67
1050,18.52,131.25,6,28800.0,0.5866,1.0,0.5866,1.0,6.0,6.0,0.0,0.0,2140.74,4.43,0,8,23,3,18,4,0,1,8,1,102.67
1050,22.75,131.25,5,28800.0,0.7882,1.0,0.7882,1.0,5.0,5.0,0.0,0.0,2140.74,4.74,0,8,6,4,18,5,0,0,8,1,95.18
869,13.4,108.62,3,28800.0,0.3313,1.0,0.3313,1.0,3.0,3.0,0.0,0.0,2140.74,5.21,0,8,18,4,18,5,0,0,8,1,83.78
830,18.78,103.75,4,28800.0,0.3686,1.0,0.4608,1.0,2.0,2.0,0.0,0.0,2140.74,5.59,0,8,3,5,18,5,1,1,8,1,74.72
1050,17.97,131.25,3,28800.0,0.6187,1.0,0.6187,1.0,3.0,3.0,0.0,0.0,2140.74,5.74,0,8,6,5,18,5,1,0,8,1,71.03
863,24.98,107.88,5,28800.0,0.5636,1.0,0.5636,1.0,5.0,5.0,0.0,0.0,2140.74,6.26,0,8,19,5,18,5,1,0,8,1,58.53
1024,25.4,128.0,2,28800.0,0.7865,1.0,0.7865,1.0,5.0,5.0,0.0,0.0,2140.74,6.54,0,8,1,6,18,5,1,1,8,1,51.97
1018,47.37,127.25,2,28800.0,0.5,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2140.74,6.86,0,8,9,6,18,5,1,0,8,1,44.2
962,17.01,120.25,3,28800.0,0.5638,1.0,0.5638,1.0,3.0,3.0,0.0,0.0,2140.74,7.11,0,8,15,6,18,5,1,0,8,1,38.33
987,29.94,123.38,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2140.74,7.55,0,7,2,0,19,5,0,1,8,1,27.8
922,35.52,115.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2140.74,7.82,0,7,8,0,19,5,0,0,8,1,21.1
935,42.29,116.88,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2140.74,8.19,0,7,17,0,19,5,0,0,8,1,12.27
1004,33.17,125.5,5,28800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2140.74,8.69,0,7,5,1,19,5,0,1,8,1,0.37
763,10.31,104.02,1,26406.0,0.1166,0.9169,0.2543,1.0,2.0,1.0,0.0,0.0,2255.33,9.02,1,7,13,1,19,5,0,0,8,1,185.61
1004,12.67,136.93,4,26396.0,0.3479,0.9165,0.3796,1.0,4.0,4.0,0.0,0.0,2255.33,9.15,1,7,16,1,19,5,0,0,8,1,182.63
847,12.56,117.65,1,25918.0,0.3611,0.8999,0.4013,1.0,5.0,5.0,0.0,0.0,2255.33,9.62,1,7,3,2,19,5,0,1,8,1,171.38
837,14.67,104.62,3,28800.0,0.3261,1.0,0.3261,1.0,3.0,3.0,0.0,0.0,2255.33,9.9,1,7,10,2,19,5,0,0,8,1,164.46
1050,21.22,131.25,6,28800.0,0.6096,1.0,0.6096,1.0,6.0,6.0,0.0,0.0,2255.33,10.21,1,7,17,2,19,5,0,0,8,1,157.24
1050,26.6,131.25,5,28800.0,0.9516,1.0,0.9516,1.0,2.0,2.0,0.0,0.0,2255.33,10.58,1,7,2,3,19,5,0,1,8,1,148.18
1029,27.4,128.62,4,28800.0,0.8186,1.0,0.8186,1.0,4.0,4.0,0.0,0.0,2255.33,10.75,1,7,6,3,19,5,0,0,8,1,144.28
1047,43.45,130.88,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2255.33,11.05,1,7,14,3,19,5,0,0,8,1,136.98
1036,15.75,129.5,2,28800.0,0.4317,1.0,0.4317,1.0,2.0,2.0,0.0,0.0,2255.33,11.41,1,7,22,3,19,5,0,1,8,1,128.36
947,23.21,118.38,2,28800.0,0.657,1.0,0.657,1.0,2.0,2.0,0.0,0.0,2255.33,11.89,1,7,10,4,19,5,0,0,8,1,116.91
993,35.14,124.12,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2255.33,12.11,1,7,15,4,19,5,0,0,8,1,111.59
940,16.93,117.5,3,28800.0,0.4377,1.0,0.4377,1.0,3.0,3.0,0.0,0.0,2255.33,12.39,1,7,22,4,19,5,0,1,8,1,104.71
1019,19.24,127.38,3,28800.0,0.5438,1.0,0.5438,1.0,3.0,3.0,0.0,0.0,2255.33,12.75,1,7,6,5,19,5,1,0,8,1,96.24
842,15.33,105.25,1,28800.0,0.1749,1.0,0.3497,1.0,2.0,1.0,0.0,0.0,2255.33,13.31,1,7,20,5,19,5,1,0,8,1,82.81
1050,22.64,131.25,4,28800.0,0.7467,1.0,0.7467,1.0,4.0,4.0,0.0,0.0,2255.33,13.4,1,7,22,5,19,5,1,1,8,1,80.53
1050,27.58,146.96,6,25722.0,0.7776,0.8931,0.8707,1.0,6.0,6.0,0.0,0.0,2326.04,0.08,1,8,10,6,19,5,1,0,8,1,68.86
1050,23.65,157.36,3,25715.625,0.5289,0.8929374999999999,0.8454,1.0,4.0,3.0,0.0,0.0,2326.04,0.27,1,8,14,6,19,5,1,0,8,1,64.28
994,35.71,143.33,2,25715.625,0.578,0.8929374999999999,1.0,1.0,3.0,2.0,0.0,0.0,2326.04,0.6,1,8,22,6,19,5,1,1,8,1,56.28
946,29.03,118.25,2,28800.0,0.8458,1.0,0.8458,1.0,2.0,2.0,0.0,0.0,2326.04,1.17,1,8,12,0,20,5,0,0,8,1,42.73
1031,14.17,128.88,6,28800.0,0.4382,1.0,0.4382,1.0,6.0,6.0,0.0,0.0,2326.04,1.47,1,8,19,0,20,5,0,0,8,1,35.53
943,26.74,117.88,6,28800.0,0.6761,1.0,0.6761,1.0,6.0,6.0,0.0,0.0,2326.04,1.6,1,8,22,0,20,5,0,1,8,1,32.23
1019,12.1,127.38,4,28800.0,0.368,1.0,0.368,1.0,4.0,4.0,0.0,0.0,2326.04,1.98,0,8,8,1,20,5,0,0,8,1,23.09
877,17.23,109.62,2,28800.0,0.4087,1.0,0.4087,1.0,2.0,2.0,0.0,0.0,2326.04,2.54,0,7,21,1,20,5,0,0,8,1,9.69
938,11.39,117.25,5,28800.0,0.3153,1.0,0.3153,1.0,5.0,5.0,0.0,0.0,2326.04,2.62,0,7,23,1,20,5,0,1,8,1,7.76
1050,13.69,136.34,2,27724.0,0.3729,0.9626,0.3874,1.0,2.0,2.0,0.0,0.0,2326.04,2.93,0,7,6,2,20,5,0,0,8,1,0.41
1050,10.79,137.67,6,27456.0,0.3893,0.9533,0.4084,1.0,6.0,6.0,0.0,0.0,2384.19,3.32,1,7,15,2,20,5,0,0,8,1,666.7
994,28.62,131.9,5,27129.0,0.942,0.942,1.0,1.0,4.0,4.0,0.0,0.0,2384.19,3.83,1,7,4,3,20,5,0,1,8,1,654.42
1014,16.89,126.75,1,28800.0,0.2547,1.0,0.5095,1.0,2.0,1.0,0.0,0.0,2384.19,4.02,1,7,8,3,20,5,0,0,8,1,649.9
1050,37.4,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2384.19,4.32,1,7,16,3,20,5,0,0,8,1,642.55
1005,38.1,125.62,4,28800.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,2384.19,4.71,1,7,1,4,20,5,0,1,8,1,633.2
891,25.48,117.26,3,27355.0,0.6054,0.9498,0.6374,1.0,3.0,3.0,0.0,0.0,2384.19,4.96,1,7,7,4,20,5,0,0,8,1,627.25
1050,23.56,140.76,3,26855.0,0.832,0.9325,0.8922,1.0,3.0,3.0,0.0,0.0,2384.19,5.46,1,8,19,4,20,5,0,0,8,1,615.32
1039,42.69,134.4,7,27830.0,0.9663,0.9663,1.0,1.0,4.0,3.0,0.0,0.0,2421.94,0.29,1,8,2,5,20,5,1,1,8,1,607.69
1050,10.45,131.25,6,28800.0,0.338,1.0,0.338,1.0,6.0,6.0,0.0,0.0,2421.94,0.57,1,8,9,5,20,5,1,0,8,1,600.95
1001,36.84,125.12,5,28800.0,0.9812,1.0,0.9812,1.0,5.0,5.0,0.0,0.0,2421.94,0.95,1,8,18,5,20,5,1,0,8,1,591.69
997,9.15,124.62,3,28800.0,0.2176,1.0,0.2901,1.0,1.0,1.0,0.0,0.0,2421.94,1.29,1,8,3,6,20,5,1,1,8,1,583.65
1047,38.34,130.88,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2421.94,1.65,1,9,11,6,20,5,1,0,8,1,574.95
1050,13.44,131.25,4,28800.0,0.4113,1.0,0.4113,1.0,4.0,4.0,0.0,0.0,2549.72,1.94,1,8,18,6,20,5,1,0,8,1,568.1
1050,32.91,131.25,1,28800.0,0.9902,1.0,0.9902,1.0,2.0,2.0,0.0,0.0,2549.72,2.34,1,8,4,0,21,5,0,1,8,1,558.32
1018,34.17,127.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2549.72,2.61,1,8,10,0,21,5,0,0,8,1,551.84
923,16.17,115.38,2,28800.0,0.4727,1.0,0.4727,1.0,2.0,2.0,0.0,0.0,2549.72,2.81,1,8,15,0,21,5,0,0,8,1,547.12
1050,33.1,131.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2549.72,3.22,1,8,1,1,21,5,0,1,8,1,537.37
958,14.79,119.75,4,28800.0,0.3719,1.0,0.3719,1.0,4.0,4.0,0.0,0.0,2549.72,3.48,1,8,7,1,21,5,0,0,8,1,531.05
931,10.58,116.38,3,28800.0,0.2764,1.0,0.2764,1.0,3.0,3.0,0.0,0.0,2549.72,3.76,1,8,14,1,21,5,0,0,8,1,524.39
945,24.26,118.12,2,28800.0,0.6162,1.0,0.6162,1.0,5.0,5.0,0.0,0.0,2549.72,4.27,1,8,2,2,21,5,0,1,8,1,512.02
983,29.25,122.88,2,28800.0,0.8888,1.0,0.8888,1.0,2.0,2.0,0.0,0.0,2549.72,4.44,1,8,6,2,21,5,0,0,8,1,508.07
906,22.0,113.25,2,28800.0,0.52,1.0,0.52,1.0,2.0,2.0,0.0,0.0,2549.72,4.8,0,8,15,2,21,5,0,0,8,1,499.27
986,28.73,123.25,5,28800.0,0.8018,1.0,0.8018,1.0,5.0,4.0,0.0,0.0,2549.72,5.36,0,7,4,3,21,5,0,1,8,1,485.95
945,10.65,118.12,6,28800.0,0.3058,1.0,0.3058,1.0,6.0,6.0,0.0,0.0,2549.72,5.54,0,7,9,3,21,5,0,0,8,1,481.65
996,14.27,124.5,2,28800.0,0.3676,1.0,0.3676,1.0,2.0,2.0,0.0,0.0,2549.72,5.87,0,7,16,3,21,5,0,0,8,1,473.74
1050,31.8,131.25,4,28800.0,0.7721,1.0,0.9651,1.0,1.0,1.0,0.0,0.0,2549.72,6.29,0,7,3,4,21,5,0,1,8,1,463.59
1050,16.43,140.21,6,26959.0,0.4718,0.9361,0.504,1.0,6.0,6.0,0.0,0.0,2549.72,6.64,0,6,11,4,21,5,0,0,8,1,455.12
952,45.07,130.01,2,26362.0,0.9153,0.9153,1.0,1.0,2.0,2.0,0.0,0.0,2549.72,6.99,0,6,19,4,21,5,0,0,8,1,446.75
1050,30.24,140.26,1,26950.0,0.9358,0.9358,1.0,1.0,3.0,3.0,0.0,0.0,2717.6,7.37,1,5,5,5,21,5,1,1,8,1,437.67
1050,45.37,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2717.6,7.42,1,5,6,5,21,5,1,0,8,1,436.49
1050,31.37,131.25,5,28800.0,0.999,1.0,0.999,1.0,5.0,5.0,0.0,0.0,2717.6,7.86,1,5,16,5,21,5,1,0,8,1,425.99
1025,48.28,128.12,3,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2717.6,8.3,1,5,3,6,21,5,1,1,8,1,415.45
869,35.3,108.62,5,28800.0,0.856,1.0,0.856,1.0,5.0,5.0,0.0,0.0,2717.6,8.61,1,5,10,6,21,5,1,0,8,1,407.94
816,12.2,102.0,2,28800.0,0.2816,1.0,0.2816,1.0,2.0,2.0,0.0,0.0,2717.6,9.03,1,5,20,6,21,5,1,0,8,1,397.74
942,41.27,117.75,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2717.6,9.09,1,5,22,6,21,5,1,1,8,1,396.5
961,39.45,120.12,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2717.6,9.65,1,4,11,0,22,5,0,0,8,1,383.02
930,19.7,116.25,3,28800.0,0.3647,1.0,0.4863,1.0,4.0,3.0,0.0,0.0,2717.6,10.07,1,4,21,0,22,5,0,0,8,1,372.9
1050,41.54,131.25,7,28800.0,0.7778,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2717.6,10.25,1,4,2,1,22,5,0,1,8,1,368.64
943,37.2,117.88,5,28800.0,0.9096,1.0,0.9096,1.0,5.0,5.0,0.0,0.0,2717.6,10.63,1,3,11,1,22,5,0,0,8,1,359.52
955,37.09,119.38,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2717.6,11.01,1,3,20,1,22,5,0,0,8,1,350.45
1007,38.81,125.88,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2717.6,11.13,1,3,23,1,22,5,0,1,8,1,347.37
1048,32.43,131.0,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2717.6,11.63,1,3,11,2,22,5,0,0,8,1,335.44
1043,38.72,130.38,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2717.6,12.01,1,3,20,2,22,5,0,0,8,1,326.42
1016,20.82,127.0,3,28800.0,0.5549,1.0,0.5549,1.0,6.0,5.0,0.0,0.0,2717.6,12.31,1,3,3,3,22,5,0,1,8,1,319.07
906,9.09,113.25,4,28800.0,0.2844,1.0,0.2844,1.0,4.0,4.0,0.0,0.0,2717.6,12.44,1,3,6,3,22,5,0,0,8,1,315.94
998,40.13,124.75,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2717.6,13.02,1,3,20,3,22,5,0,0,8,1,302.19
919,31.45,114.88,5,28800.0,0.697,1.0,0.8364,1.0,6.0,5.0,0.0,0.0,2717.6,13.1,1,3,22,3,22,5,0,1,8,1,300.24
1050,41.39,140.22,2,26958.0,0.936,0.936,1.0,1.0,2.0,2.0,0.0,0.0,2717.6,13.5,1,3,8,4,22,5,0,0,8,1,290.5
947,19.83,136.6,5,25715.625,0.5745,0.8929374999999999,0.6629,1.0,5.0,5.0,0.0,0.0,2717.6,13.76,1,3,14,4,22,5,0,0,8,1,284.37
916,11.67,125.52,5,26271.0,0.3216,0.9122,0.3525,1.0,2.0,2.0,0.0,0.0,2847.98,0.2,0,4,5,5,22,5,1,1,8,1,269.09
1001,31.03,125.12,5,28800.0,0.8422,1.0,0.8422,1.0,5.0,5.0,0.0,0.0,2847.98,0.5,0,4,12,5,22,5,1,0,8,1,261.9
1019,10.11,127.38,2,28800.0,0.2951,1.0,0.2951,1.0,2.0,2.0,0.0,0.0,2847.98,0.91,0,4,22,5,22,5,1,1,8,1,252.05
1050,41.0,131.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2847.98,1.39,0,4,10,6,22,5,1,0,8,1,240.64
948,39.41,118.5,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2847.98,1.67,0,4,16,6,22,5,1,0,8,1,233.85
1050,9.0,131.25,1,28800.0,0.1572,1.0,0.3143,1.0,2.0,1.0,0.0,0.0,2847.98,2.48,0,4,12,0,23,6,0,0,8,1,214.5
975,24.62,121.88,3,28800.0,0.6456,1.0,0.6456,1.0,3.0,3.0,0.0,0.0,2847.98,2.72,0,4,18,0,23,6,0,0,8,1,208.67
982,18.91,122.75,5,28800.0,0.5295,1.0,0.5295,1.0,5.0,5.0,0.0,0.0,2847.98,2.89,0,4,22,0,23,6,0,1,8,1,204.55
976,37.25,122.0,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2847.98,3.34,0,4,8,1,23,6,0,0,8,1,193.7
1050,21.12,131.25,5,28800.0,0.7095,1.0,0.7095,1.0,5.0,5.0,0.0,0.0,2847.98,3.68,0,4,16,1,23,6,0,0,8,1,185.72
877,47.16,109.62,4,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2847.98,4.07,0,4,2,2,23,6,0,1,8,1,176.24
1050,48.84,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2847.98,4.54,0,4,13,2,23,6,0,0,8,1,165.05
965,21.63,120.62,3,28800.0,0.6293,1.0,0.6293,1.0,3.0,3.0,0.0,0.0,2847.98,4.74,0,4,18,2,23,6,0,0,8,1,160.14
953,38.05,119.12,3,28800.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,2847.98,5.11,0,4,3,3,23,6,0,1,8,1,151.2
1050,39.41,145.64,2,25955.0,0.9012,0.9012,1.0,1.0,2.0,2.0,0.0,0.0,2847.98,5.33,0,4,8,3,23,6,0,0,8,1,146.12
1050,41.09,144.59,6,26142.0,0.9077,0.9077,1.0,1.0,6.0,6.0,0.0,0.0,2989.26,0.06,0,5,14,3,23,6,0,0,8,1,139.74
850,19.34,114.86,6,26642.0,0.3926,0.9251,0.4952,1.0,2.0,2.0,0.0,0.0,2989.26,0.52,0,5,1,4,23,6,0,1,8,1,128.72
1018,15.34,127.25,5,28800.0,0.4737,1.0,0.4737,1.0,5.0,5.0,0.0,0.0,2989.26,0.72,0,5,6,4,23,6,0,0,8,1,124.02
824,31.72,103.0,6,28800.0,0.8818,1.0,0.8818,1.0,6.0,6.0,0.0,0.0,2989.26,1.07,0,5,15,4,23,6,0,0,8,1,115.49
974,24.98,121.75,2,28800.0,0.7061,1.0,0.7061,1.0,2.0,2.0,0.0,0.0,2989.26,1.41,0,5,23,4,23,6,0,1,8,1,107.34
1050,33.85,131.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2989.26,1.75,0,5,7,5,23,6,1,0,8,1,99.2
1050,28.56,131.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2989.26,2.17,0,5,17,5,23,6,1,0,8,1,89.1
969,15.05,121.12,5,28800.0,0.316,1.0,0.3792,1.0,8.0,8.0,0.0,0.0,2989.26,2.66,0,5,5,6,23,6,1,1,8,1,77.44
1036,18.3,129.5,5,28800.0,0.5048,1.0,0.6058,1.0,6.0,5.0,0.0,0.0,2989.26,2.79,0,5,8,6,23,6,1,0,8,1,74.24
885,25.17,110.62,6,28800.0,0.7701,1.0,0.7701,1.0,6.0,6.0,0.0,0.0,2989.26,3.27,0,5,19,6,23,6,1,0,8,1,62.69
918,20.64,114.75,8,28800.0,0.5323,1.0,0.5323,1.0,3.0,3.0,0.0,0.0,2989.26,3.54,0,5,2,0,24,6,0,1,8,1,56.35
987,18.09,123.38,2,28800.0,0.5857,1.0,0.5857,1.0,2.0,2.0,0.0,0.0,2989.26,3.79,0,5,8,0,24,6,0,0,8,1,50.32
935,29.89,116.88,2,28800.0,0.9132,1.0,0.9132,1.0,2.0,2.0,0.0,0.0,2989.26,4.15,0,5,16,0,24,6,0,0,8,1,41.79
1050,13.35,131.25,3,28800.0,0.4499,1.0,0.4499,1.0,5.0,5.0,0.0,0.0,2989.26,4.57,0,5,2,1,24,6,0,1,8,1,31.69
961,39.85,120.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2989.26,4.72,0,4,6,1,24,6,0,0,8,1,27.92
1050,13.58,131.25,4,28800.0,0.4094,1.0,0.4094,1.0,4.0,4.0,0.0,0.0,2989.26,5.08,0,4,15,1,24,6,0,0,8,1,19.32
1050,9.62,131.25,5,28800.0,0.3467,1.0,0.3467,1.0,4.0,4.0,0.0,0.0,2989.26,5.62,0,4,4,2,24,6,0,1,8,1,6.5
1025,25.14,145.77,2,25715.625,0.879,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,2989.26,5.81,0,4,8,2,24,6,0,0,8,1,1.74
1050,28.16,143.67,3,26311.0,0.8379,0.9136,0.9171,1.0,3.0,3.0,0.0,0.0,3021.77,6.15,1,4,16,2,24,6,0,0,8,1,28.25
831,30.38,114.17,4,26203.0,0.8116,0.9098,0.8921,1.0,6.0,6.0,0.0,0.0,3021.77,6.55,1,4,2,3,24,6,0,1,8,1,18.55
980,11.67,125.24,2,28169.0,0.311,0.9781,0.318,1.0,2.0,2.0,0.0,0.0,3021.77,6.93,1,4,11,3,24,6,0,0,8,1,9.61
764,27.39,101.21,3,27176.0,0.5643,0.9436,0.598,1.0,3.0,3.0,0.0,0.0,3021.77,7.09,1,4,15,3,24,6,0,0,8,1,5.75
900,45.88,115.68,6,28009.0,0.9725,0.9725,1.0,1.0,6.0,6.0,0.0,0.0,3023.77,7.4,2,4,23,3,24,6,0,1,8,1,43.69
984,40.26,127.88,4,27700.0,0.9618,0.9618,1.0,1.0,4.0,4.0,0.0,0.0,3065.13,7.83,3,4,9,4,24,6,0,0,8,1,33.41
1050,35.63,136.34,2,27725.0,0.9627,0.9627,1.0,1.0,2.0,2.0,0.0,0.0,3065.13,8.21,3,4,18,4,24,6,0,0,8,1,24.19
965,33.35,129.84,5,26757.0,0.9188,0.9291,0.9889,1.0,2.0,2.0,0.0,0.0,3065.13,8.67,3,4,5,5,24,6,1,1,8,1,13.26
867,14.27,126.83,3,25715.625,0.3321,0.8929374999999999,0.3886,1.0,3.0,3.0,0.0,0.0,3065.13,8.72,3,4,6,5,24,6,1,0,8,1,12.07
1018,31.33,149.15,6,25715.625,0.8532,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,3065.13,9.19,3,4,17,5,24,6,1,0,8,1,0.82
