recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,total_output
6,3,19,0,0,2.0,0.002107481559536354,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,949.0
14,3,19,0,0,6.0,0.005714285714285714,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1050.0
22,4,19,0,0,4.0,0.003827751196172249,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1045.0
6,3,19,0,0,2.0,0.002320185614849188,0.10709635447710752,0.9579948863636364,0.6420017045454546,0.9496204545454544,2,862.0
14,3,19,0,0,4.0,0.004761904761904762,0.10709635447710752,0.9595845714285716,0.6536731428571428,0.9767611428571428,2,840.0
22,4,19,0,0,4.0,0.005427408412483039,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,737.0
6,3,19,0,0,4.0,0.0048484848484848485,0.012187499552965164,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,825.0
14,3,19,0,0,5.0,0.006402048655569782,0.016354165971279144,0.9698011363636364,0.75509375,0.9680863636363636,1,781.0
22,4,19,0,0,7.0,0.006666666666666667,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1050.0
6,3,19,0,1,2.0,0.0024968789013732834,0.09038194268941879,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,801.0
14,3,19,0,1,4.0,0.005095541401273885,0.10709635447710752,0.970316384180791,0.7160909604519774,0.958379661016949,1,785.0
22,4,19,0,1,5.0,0.005707762557077625,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,876.0
6,3,19,0,1,1.0,0.0012285012285012285,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,814.0
14,3,19,0,1,6.0,0.008021390374331552,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,748.0
22,4,19,0,1,2.0,0.002607561929595828,0.10709635447710752,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,767.0
6,3,19,0,1,4.0,0.003887269193391642,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1029.0
14,3,19,0,1,2.0,0.0019102196752626551,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1047.0
22,4,19,0,1,3.0,0.0031914893617021275,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,940.0
6,3,19,0,2,6.0,0.006091370558375634,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,985.0
14,3,19,0,2,4.0,0.003956478733926805,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1011.0
22,4,19,0,2,6.0,0.005888125613346418,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1019.0
6,3,19,0,2,3.0,0.003952569169960474,0.0785069465637207,0.9734926553672316,0.6269056497175142,0.955367231638418,1,759.0
14,3,19,0,2,3.0,0.0035629453681710215,0.07843749970197678,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,842.0
22,4,19,0,2,1.0,0.0013123359580052493,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,762.0
6,3,19,0,2,3.0,0.003821656050955414,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,785.0
14,3,19,0,2,4.0,0.004153686396677051,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,963.0
22,4,19,0,2,8.0,0.009174311926605505,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,872.0
6,3,19,0,3,5.0,0.006839945280437756,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,731.0
14,3,19,0,3,2.0,0.002828854314002829,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,707.0
22,4,19,0,3,2.0,0.0030627871362940277,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,653.0
6,3,19,0,3,2.0,0.0019047619047619048,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,1050.0
14,3,19,0,3,4.0,0.0044444444444444444,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,900.0
22,4,19,0,3,5.0,0.004911591355599214,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1018.0
6,3,19,0,3,4.0,0.004056795131845842,0.10709635447710752,0.970548275862069,0.7340936781609195,0.969635632183908,1,986.0
14,3,19,0,3,4.0,0.004197271773347324,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,953.0
22,4,19,0,3,2.0,0.002081165452653486,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,961.0
6,4,19,0,0,3.0,0.002857142857142857,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1050.0
14,4,19,0,0,4.0,0.004509582863585118,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,887.0
22,5,19,1,0,5.0,0.004965243296921549,0.0477430559694767,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,1007.0
6,4,19,0,0,2.0,0.0028776978417266188,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,695.0
14,4,19,0,0,2.0,0.00267379679144385,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,748.0
22,5,19,1,0,6.0,0.0078125,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,768.0
6,4,19,0,0,4.0,0.004166666666666667,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,960.0
14,4,19,0,0,2.0,0.002232142857142857,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,896.0
22,5,19,1,0,2.0,0.0020639834881320948,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,969.0
6,4,19,0,1,2.0,0.0021321961620469083,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,938.0
14,4,19,0,1,4.0,0.004592422502870264,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,871.0
22,5,19,1,1,5.0,0.006211180124223602,0.028680555522441864,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,805.0
6,4,19,0,1,5.0,0.006105006105006105,0.10709635447710752,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,819.0
14,4,19,0,1,5.0,0.007680491551459293,0.09298611432313919,0.961474431818182,0.6564625000000001,0.9428977272727272,1,651.0
22,5,19,1,1,5.0,0.006934812760055479,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,721.0
6,4,19,0,1,2.0,0.0021119324181626186,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,947.0
14,4,19,0,1,5.0,0.005035246727089627,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,993.0
22,5,19,1,1,4.0,0.0038095238095238095,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
6,4,19,0,2,2.0,0.002257336343115124,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,886.0
14,4,19,0,2,6.0,0.006355932203389831,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,944.0
22,5,19,1,2,4.0,0.0038095238095238095,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,2,1050.0
6,4,19,0,2,4.0,0.0050062578222778474,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,799.0
14,4,19,0,2,2.0,0.0024783147459727386,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,807.0
22,5,19,1,2,2.0,0.0030816640986132513,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,649.0
6,4,19,0,2,6.0,0.005847953216374269,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1026.0
14,4,19,0,2,4.0,0.004149377593360996,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,964.0
22,5,19,1,2,2.0,0.0019860973187686196,0.10177083313465118,0.9592327485380115,0.7542111111111112,0.97113216374269,1,1007.0
6,4,19,0,3,6.0,0.007334963325183374,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,818.0
14,4,19,0,3,4.0,0.006153846153846154,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,650.0
22,5,19,1,3,2.0,0.0028328611898017,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,706.0
6,4,19,0,3,6.0,0.005752636625119847,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1043.0
14,4,19,0,3,5.0,0.0048828125,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1024.0
22,5,19,1,3,1.0,0.001075268817204301,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,930.0
6,4,19,0,3,3.0,0.0031088082901554403,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,965.0
14,4,19,0,3,4.0,0.005242463958060288,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,763.0
22,5,19,1,3,5.0,0.005076142131979695,0.009999999776482582,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,985.0
6,5,19,1,0,4.0,0.003875968992248062,0.02986111119389534,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,1032.0
14,5,19,1,0,5.0,0.004761904761904762,0.031458333134651184,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,1050.0
6,5,19,1,0,5.0,0.006053268765133172,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,826.0
14,5,19,1,0,3.0,0.003484320557491289,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,861.0
22,6,19,1,0,2.0,0.002758620689655172,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,725.0
14,5,19,1,0,3.0,0.002857142857142857,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1050.0
22,6,19,1,0,1.0,0.001081081081081081,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,925.0
6,5,19,1,1,2.0,0.0019230769230769232,0.050312500447034836,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,1040.0
14,5,19,1,1,2.0,0.0021810250817884407,0.019479166716337204,0.970316384180791,0.7160909604519774,0.958379661016949,1,917.0
22,6,19,1,1,7.0,0.009562841530054645,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,732.0
6,5,19,1,1,6.0,0.007398273736128237,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,811.0
14,5,19,1,1,3.0,0.0039164490861618795,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,766.0
22,6,19,1,1,3.0,0.003703703703703704,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,810.0
6,5,19,1,1,3.0,0.002944062806673209,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1019.0
14,5,19,1,1,1.0,0.0011876484560570072,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,842.0
22,6,19,1,1,2.0,0.002012072434607646,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,994.0
6,5,19,1,2,2.0,0.0019860973187686196,0.08493055403232574,0.9684011363636364,0.7713215909090909,0.9683693181818182,2,1007.0
22,6,19,1,2,5.0,0.005952380952380952,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,840.0
6,5,19,1,2,3.0,0.0033333333333333335,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,900.0
22,6,19,1,2,3.0,0.005008347245409015,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,599.0
14,5,19,1,2,1.0,0.0009523809523809524,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,1,1050.0
22,6,19,1,2,1.0,0.0011904761904761906,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,840.0
6,5,19,1,3,0.0,0.0,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,589.0
14,5,19,1,3,3.0,0.004076086956521739,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,736.0
22,6,19,1,3,2.0,0.003194888178913738,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,626.0
6,5,19,1,3,4.0,0.004895960832313341,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,817.0
14,5,19,1,3,3.0,0.0032967032967032967,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,910.0
22,6,19,1,3,4.0,0.004,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1000.0
6,5,19,1,3,6.0,0.007712082262210797,0.013402777723968029,0.970548275862069,0.7340936781609195,0.969635632183908,1,778.0
22,6,19,1,3,5.0,0.0050968399592252805,0.10709635447710752,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,981.0
6,6,19,1,0,5.0,0.004906771344455349,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1019.0
14,6,19,1,0,4.0,0.005076142131979695,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,788.0
6,6,19,1,0,2.0,0.0024449877750611247,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,818.0
14,6,19,1,0,3.0,0.0035294117647058825,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,850.0
22,0,20,0,0,3.0,0.004335260115606936,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,692.0
6,6,19,1,0,4.0,0.004645760743321719,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,861.0
14,6,19,1,0,5.0,0.006009615384615385,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,832.0
22,0,20,0,0,3.0,0.003171247357293869,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,946.0
6,6,19,1,1,6.0,0.007614213197969543,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,788.0
14,6,19,1,1,4.0,0.005471956224350205,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,731.0
22,0,20,0,1,1.0,0.001215066828675577,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,823.0
6,6,19,1,1,3.0,0.004322766570605188,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,694.0
14,6,19,1,1,5.0,0.006631299734748011,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,754.0
22,0,20,0,1,3.0,0.004048582995951417,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,741.0
6,6,19,1,1,6.0,0.005714285714285714,0.10687500238418579,0.965764,0.7633297142857142,0.9598091428571428,1,1050.0
14,6,19,1,1,3.0,0.002857142857142857,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,1,1050.0
22,0,20,0,1,6.0,0.006362672322375398,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,943.0
14,6,19,1,2,2.0,0.0019267822736030828,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1038.0
22,0,20,0,2,5.0,0.00510204081632653,0.0902777761220932,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,980.0
6,6,19,1,2,5.0,0.0076103500761035,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,657.0
14,6,19,1,2,4.0,0.00510204081632653,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,784.0
22,0,20,0,2,4.0,0.005333333333333333,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,750.0
14,6,19,1,2,5.0,0.0048638132295719845,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1028.0
22,0,20,0,2,4.0,0.0038095238095238095,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1050.0
6,6,19,1,3,5.0,0.008064516129032258,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,620.0
14,6,19,1,3,4.0,0.00554016620498615,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,722.0
22,0,20,0,3,3.0,0.005008347245409015,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,599.0
6,6,19,1,3,6.0,0.007662835249042145,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,783.0
14,6,19,1,3,4.0,0.004206098843322818,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,951.0
22,0,20,0,3,2.0,0.0022123893805309734,0.0642361119389534,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,904.0
14,6,19,1,3,6.0,0.0060790273556231,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,987.0
22,0,20,0,3,3.0,0.003409090909090909,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,880.0
6,0,20,0,0,2.0,0.0019267822736030828,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1038.0
14,0,20,0,0,5.0,0.005411255411255411,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,924.0
22,1,20,0,0,6.0,0.005714285714285714,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,0,20,0,0,2.0,0.002162162162162162,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,925.0
14,0,20,0,0,4.0,0.004343105320304018,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,921.0
22,1,20,0,0,2.0,0.0026490066225165563,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,755.0
6,0,20,0,0,4.0,0.004149377593360996,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,964.0
14,0,20,0,0,5.0,0.005411255411255411,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,924.0
22,1,20,0,0,3.0,0.0033149171270718232,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,905.0
6,0,20,0,1,5.0,0.0056433408577878106,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,886.0
14,0,20,0,1,3.0,0.003605769230769231,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,832.0
22,1,20,0,1,3.0,0.0036144578313253013,0.05763888731598854,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,830.0
6,0,20,0,1,4.0,0.0049382716049382715,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,810.0
14,0,20,0,1,4.0,0.005012531328320802,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,798.0
22,1,20,0,1,6.0,0.007863695937090432,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,763.0
6,0,20,0,1,2.0,0.0021141649048625794,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,946.0
14,0,20,0,1,6.0,0.005819592628516004,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1031.0
22,1,20,0,1,5.0,0.005330490405117271,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,938.0
6,0,20,0,2,4.0,0.0038240917782026767,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,1046.0
14,0,20,0,2,2.0,0.002129925452609159,0.0760069414973259,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,939.0
22,1,20,0,2,4.0,0.004545454545454545,0.08395833522081375,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,880.0
6,0,20,0,2,2.0,0.0023923444976076554,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,836.0
14,0,20,0,2,4.0,0.004987531172069825,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,802.0
22,1,20,0,2,2.0,0.0024271844660194173,0.10709635447710752,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,824.0
6,0,20,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,0,20,0,2,4.0,0.004206098843322818,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,951.0
22,1,20,0,2,6.0,0.006557377049180328,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,915.0
6,0,20,0,3,2.0,0.002844950213371266,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,703.0
14,0,20,0,3,5.0,0.007763975155279503,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,644.0
22,1,20,0,3,1.0,0.001589825119236884,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,629.0
6,0,20,0,3,6.0,0.006437768240343348,0.07097221910953522,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,932.0
14,0,20,0,3,4.0,0.004140786749482402,0.0434027761220932,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,966.0
22,1,20,0,3,4.0,0.003887269193391642,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1029.0
6,0,20,0,3,3.0,0.003051881993896236,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,983.0
14,0,20,0,3,4.0,0.004149377593360996,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,964.0
22,1,20,0,3,5.0,0.006765899864682003,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,739.0
6,1,20,0,0,2.0,0.002070393374741201,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,966.0
14,1,20,0,0,3.0,0.002898550724637681,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1035.0
22,2,20,0,0,4.0,0.004206098843322818,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,951.0
6,1,20,0,0,2.0,0.0024271844660194173,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,824.0
14,1,20,0,0,5.0,0.006702412868632708,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,746.0
22,2,20,0,0,2.0,0.0025157232704402514,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,795.0
6,1,20,0,0,4.0,0.004347826086956522,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,920.0
14,1,20,0,0,6.0,0.007792207792207792,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,770.0
22,2,20,0,0,3.0,0.003157894736842105,0.07364583015441895,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,950.0
6,1,20,0,1,3.0,0.003329633740288568,0.05354166775941849,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,901.0
14,1,20,0,1,5.0,0.005279831045406547,0.06711805611848831,0.970316384180791,0.7160909604519774,0.958379661016949,1,947.0
22,2,20,0,1,5.0,0.0070126227208976155,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,713.0
6,1,20,0,1,2.0,0.002386634844868735,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,838.0
14,1,20,0,1,3.0,0.003989361702127659,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,752.0
22,2,20,0,1,2.0,0.002785515320334262,0.10709635447710752,0.9596569832402236,0.6435245810055866,0.9638513966480448,3,718.0
6,1,20,0,1,4.0,0.003925417075564278,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1019.0
