total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hours_to_next_failure_event,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,failure_binary,risk_level_encoded
593,22.46,107.94,5,25715.625,0.4213,0.8929374999999999,0.6135,1.0,5.0,5.0,0.0,0.0,3526.15,0.35,3,6,0.55,14,5,27,7,1,0,1,1,1,3
558,44.28,96.77,5,25715.625,0.6847,0.8929374999999999,0.9499,1.0,2.0,1.0,0.0,0.0,3563.69,0.09,3,7,32.54,2,6,27,7,1,1,1,1,0,0
703,20.39,87.88,4,28800.0,0.3759,1.0,0.3759,1.0,4.0,4.0,0.0,0.0,3563.69,0.42,3,7,24.67,10,6,27,7,1,0,1,1,0,0
760,31.64,95.0,6,28800.0,0.6719,1.0,0.6719,1.0,6.0,6.0,0.0,0.0,3563.69,0.86,3,7,14.17,20,6,27,7,1,0,1,1,1,2
649,13.59,81.12,1,28800.0,0.1174,1.0,0.2348,1.0,3.0,3.0,0.0,0.0,3563.69,1.03,3,6,10.12,0,0,28,7,0,1,1,1,1,2
701,12.13,93.38,5,27024.0,0.201,0.9383,0.2571,1.0,6.0,5.0,0.0,0.0,3563.69,1.5,4,6,68.96,12,0,28,7,0,0,1,1,0,0
624,48.25,81.87,3,27440.0,0.8636,0.9528,0.9064,1.0,3.0,3.0,0.0,0.0,3632.02,1.86,4,6,60.46,20,0,28,7,0,0,1,1,0,0
835,18.13,110.9,3,27106.0,0.4076,0.9412,0.4331,1.0,4.0,4.0,0.0,0.0,3632.02,2.01,4,6,56.78,0,1,28,7,0,1,1,1,0,0
890,28.62,111.25,4,28800.0,0.4982,1.0,0.7472,1.0,6.0,4.0,0.0,0.0,3632.02,2.58,4,6,43.24,13,1,28,7,0,0,1,1,0,0
673,23.31,84.12,2,28800.0,0.2476,1.0,0.4952,1.0,4.0,2.0,0.0,0.0,3632.02,2.77,4,6,38.66,18,1,28,7,0,0,1,1,0,0
690,23.58,86.25,4,28800.0,0.4892,1.0,0.4892,1.0,4.0,4.0,0.0,0.0,3632.02,3.19,4,5,28.56,4,2,28,7,0,1,1,1,0,0
700,31.14,87.5,6,28800.0,0.5826,1.0,0.5826,1.0,6.0,6.0,0.0,0.0,3632.02,3.58,4,5,19.21,13,2,28,7,0,0,1,1,1,1
632,31.98,79.0,3,28800.0,0.6046,1.0,0.6046,1.0,3.0,3.0,0.0,0.0,3632.02,3.66,4,4,17.26,15,2,28,7,0,0,1,1,1,1
783,33.17,97.88,4,28800.0,0.8159,1.0,0.8159,1.0,6.0,6.0,0.0,0.0,3632.02,4.06,4,4,7.66,1,3,28,7,0,1,1,1,1,1
843,9.1,115.88,3,26189.0,0.2351,0.9093,0.2585,1.0,3.0,3.0,0.0,0.0,3632.02,4.27,4,4,2.69,6,3,28,7,0,0,1,1,1,1
602,41.81,81.77,2,26502.0,0.7619,0.9202,0.828,1.0,2.0,2.0,0.0,0.0,3740.22,4.59,5,4,198.88,14,3,28,7,0,0,1,1,0,0
621,12.09,81.74,6,27351.0,0.229,0.9497,0.2411,1.0,4.0,4.0,0.0,0.0,3740.22,5.04,5,4,187.99,0,4,28,7,0,1,1,1,0,0
824,20.47,103.0,4,28800.0,0.3708,1.0,0.4635,1.0,5.0,4.0,0.0,0.0,3740.22,5.34,5,4,180.83,8,4,28,7,0,0,1,1,0,0
749,20.68,93.62,6,28800.0,0.4736,1.0,0.4736,1.0,6.0,6.0,0.0,0.0,3740.22,5.65,5,4,173.54,15,4,28,7,0,0,1,1,0,0
792,24.08,99.0,4,28800.0,0.652,1.0,0.652,1.0,5.0,5.0,0.0,0.0,3740.22,6.11,3,3,162.36,2,5,28,7,1,1,1,1,0,0
690,22.78,86.25,5,28800.0,0.5029,1.0,0.5029,1.0,5.0,5.0,0.0,0.0,3740.22,6.54,3,3,152.18,12,5,28,7,1,0,1,1,0,0
703,19.38,87.88,5,28800.0,0.4345,1.0,0.4345,1.0,3.0,3.0,0.0,0.0,3740.22,7.07,2,3,139.26,1,6,28,7,1,1,1,1,0,0
698,16.38,87.25,4,28800.0,0.3081,1.0,0.3851,1.0,5.0,4.0,0.0,0.0,3740.22,7.55,2,3,127.89,13,6,28,7,1,0,1,1,0,0
730,33.77,91.25,3,28800.0,0.6943,1.0,0.6943,1.0,3.0,3.0,0.0,0.0,3740.22,7.6,2,3,126.71,14,6,28,7,1,0,1,1,0,0
741,45.81,92.62,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3740.22,7.97,2,3,117.64,23,6,28,7,1,1,1,1,0,0
769,31.61,109.45,4,25715.625,0.5962,0.8929374999999999,0.8486,1.0,5.0,4.0,0.0,0.0,3740.22,8.41,2,3,107.16,9,0,29,7,0,0,1,1,0,0
746,31.07,122.14,3,25715.625,0.7174,0.8929374999999999,0.9398,1.0,3.0,3.0,0.0,0.0,3740.22,8.67,1,3,101.03,15,0,29,7,0,0,1,1,0,0
810,41.6,113.31,1,25735.0,0.8936,0.8936,1.0,1.0,5.0,5.0,0.0,0.0,3830.57,0.03,1,4,89.69,3,1,29,7,0,1,1,1,0,0
731,24.41,91.38,2,28800.0,0.5193,1.0,0.5193,1.0,2.0,2.0,0.0,0.0,3830.57,0.28,1,4,83.74,9,1,29,7,0,0,1,1,0,0
788,39.23,98.5,4,28800.0,0.8383,1.0,0.8383,1.0,4.0,4.0,0.0,0.0,3830.57,0.59,1,4,76.09,16,1,29,7,0,0,1,1,0,0
686,16.96,85.75,5,28800.0,0.3999,1.0,0.3999,1.0,5.0,5.0,0.0,0.0,3830.57,0.83,1,4,70.49,22,1,29,7,0,1,1,1,0,0
664,21.16,83.0,5,28800.0,0.3818,1.0,0.3818,1.0,5.0,5.0,0.0,0.0,3830.57,1.35,1,4,58.04,10,2,29,7,0,0,1,1,0,0
750,13.19,93.75,2,28800.0,0.3185,1.0,0.3185,1.0,2.0,2.0,0.0,0.0,3830.57,1.6,1,4,51.94,16,2,29,7,0,0,1,1,0,0
835,14.84,104.38,3,28800.0,0.3702,1.0,0.3702,1.0,3.0,3.0,0.0,0.0,3830.57,2.05,1,4,41.21,3,3,29,7,0,1,1,1,0,0
658,28.67,82.25,3,28800.0,0.6212,1.0,0.6212,1.0,3.0,3.0,0.0,0.0,3830.57,2.2,1,4,37.49,7,3,29,7,0,0,1,1,0,0
566,40.94,70.75,3,28800.0,0.6491,1.0,0.6491,1.0,3.0,3.0,0.0,0.0,3830.57,2.72,0,4,25.01,19,3,29,7,0,0,1,1,0,0
672,18.56,84.0,3,28800.0,0.4116,1.0,0.4116,1.0,4.0,4.0,0.0,0.0,3830.57,3.06,0,4,16.79,4,4,29,7,0,1,1,1,1,1
796,31.35,103.91,2,27578.0,0.8093,0.9576,0.8451,1.0,2.0,2.0,0.0,0.0,3830.57,3.45,0,4,7.53,13,4,29,7,0,0,1,1,1,1
833,20.9,106.93,4,28045.0,0.4839,0.9738,0.4969,1.0,4.0,4.0,0.0,0.0,3830.57,3.62,0,4,3.58,17,4,29,7,0,0,1,1,1,1
780,23.06,99.79,4,28140.0,0.6035,0.9771,0.6176,1.0,1.0,1.0,0.0,0.0,3867.93,4.07,1,4,145.82,4,5,29,7,1,1,1,1,0,0
636,38.0,79.5,6,28800.0,0.7345,1.0,0.7345,1.0,6.0,6.0,0.0,0.0,3867.93,4.3,1,4,140.17,9,5,29,7,1,0,1,1,0,0
660,44.47,82.5,5,28800.0,0.797,1.0,0.797,1.0,5.0,5.0,0.0,0.0,3867.93,4.5,1,4,135.5,14,5,29,7,1,0,1,1,0,0
673,35.24,84.12,1,28800.0,0.6709,1.0,0.6709,1.0,5.0,5.0,0.0,0.0,3867.93,5.03,1,4,122.65,3,6,29,7,1,1,1,1,0,0
756,13.26,107.33,5,25715.625,0.305,0.8929374999999999,0.3464,1.0,5.0,5.0,0.0,0.0,3867.93,5.37,1,5,114.58,11,6,29,7,1,0,1,1,0,0
655,17.25,88.45,4,26658.0,0.2374,0.9256,0.3206,1.0,5.0,4.0,0.0,0.0,3916.77,0.28,1,5,105.92,20,6,29,7,1,0,1,1,0,0
740,28.13,105.85,5,25715.625,0.6265,0.8929374999999999,0.7169,1.0,5.0,5.0,0.0,0.0,3916.77,0.39,1,5,103.33,22,6,29,7,1,1,1,1,0,0
682,35.46,85.25,6,28800.0,0.6763,1.0,0.6763,1.0,6.0,6.0,0.0,0.0,3916.77,0.76,1,5,94.45,7,0,30,7,0,0,1,1,0,0
725,19.64,90.62,5,28800.0,0.4083,1.0,0.4083,1.0,5.0,5.0,0.0,0.0,3916.77,1.05,1,5,87.48,14,0,30,7,0,0,1,1,0,0
619,39.0,77.38,4,28800.0,0.7955,1.0,0.7955,1.0,4.0,4.0,0.0,0.0,3916.77,1.39,1,5,79.33,22,0,30,7,0,1,1,1,0,0
704,37.6,111.7,6,25715.625,0.7468,0.8929374999999999,0.9479,1.0,6.0,6.0,0.0,0.0,3916.77,1.98,1,5,65.2,12,1,30,7,0,0,1,1,0,0
770,41.04,127.48,4,25715.625,0.604,0.8929374999999999,1.0,1.0,5.0,4.0,0.0,0.0,3916.77,2.19,1,6,60.0,17,1,30,7,0,0,1,1,0,0
823,21.31,117.36,4,25715.625,0.591,0.8929374999999999,0.6742,1.0,2.0,2.0,0.0,0.0,3975.79,0.39,1,6,49.55,4,2,30,7,0,1,1,1,0,0
720,32.84,90.0,4,28800.0,0.7568,1.0,0.7568,1.0,4.0,4.0,0.0,0.0,3975.79,0.75,1,6,40.97,13,2,30,7,0,0,1,1,0,0
604,32.92,75.5,3,28800.0,0.5593,1.0,0.5593,1.0,3.0,3.0,0.0,0.0,3975.79,1.03,1,6,34.18,19,2,30,7,0,0,1,1,0,0
780,14.72,97.5,2,28800.0,0.3004,1.0,0.3004,1.0,3.0,3.0,0.0,0.0,3975.79,1.44,1,6,24.35,5,3,30,7,0,1,1,1,0,0
625,21.3,78.12,5,28800.0,0.3529,1.0,0.3529,1.0,5.0,5.0,0.0,0.0,3975.79,1.64,1,6,19.75,10,3,30,7,0,0,1,1,1,3
738,22.64,92.25,6,28800.0,0.5327,1.0,0.5327,1.0,6.0,6.0,0.0,0.0,3975.79,2.05,1,6,9.78,20,3,30,7,0,0,1,1,1,3
706,27.7,88.25,3,28800.0,0.5293,1.0,0.5293,1.0,6.0,5.0,0.0,0.0,3975.79,2.3,1,6,3.82,2,4,30,7,0,1,1,1,1,3
797,9.43,103.17,6,27811.0,0.2244,0.9657,0.2324,1.0,6.0,6.0,0.0,0.0,3975.79,2.5,2,6,154.78,6,4,30,7,0,0,1,1,0,0
687,19.78,90.49,2,27331.0,0.4129,0.949,0.4351,1.0,2.0,2.0,0.0,0.0,4005.48,3.0,2,6,142.69,19,4,30,7,0,0,1,1,0,0
663,29.41,89.09,5,26791.0,0.4905,0.9302,0.6328,1.0,5.0,4.0,0.0,0.0,4005.48,3.27,1,6,136.18,1,5,30,7,1,1,1,1,0,0
671,39.78,90.4,6,26722.0,0.7919,0.9278,0.8535,1.0,6.0,6.0,0.0,0.0,4127.78,0.14,1,7,118.88,18,5,30,7,1,0,1,1,0,0
826,22.21,115.57,4,25730.0,0.4373,0.8934,0.6119,1.0,5.0,5.0,0.0,0.0,4127.78,0.51,1,7,110.06,3,6,30,7,1,1,1,1,0,0
737,17.84,92.12,3,28800.0,0.3703,1.0,0.3703,1.0,3.0,3.0,0.0,0.0,4127.78,0.77,1,7,103.88,9,6,30,7,1,0,1,1,0,0
823,38.35,102.88,5,28800.0,0.9364,1.0,0.9364,1.0,4.0,4.0,0.0,0.0,4127.78,1.48,1,7,86.69,3,0,31,7,0,1,1,1,0,0
795,27.73,99.38,6,28800.0,0.5877,1.0,0.5877,1.0,6.0,6.0,0.0,0.0,4127.78,1.82,1,7,78.66,11,0,31,7,0,0,1,1,0,0
620,21.35,77.5,2,28800.0,0.3552,1.0,0.3552,1.0,2.0,2.0,0.0,0.0,4127.78,1.98,1,7,74.84,14,0,31,7,0,0,1,1,0,0
632,23.48,79.0,4,28800.0,0.393,1.0,0.393,1.0,3.0,3.0,0.0,0.0,4127.78,2.37,1,7,65.51,0,1,31,7,0,1,1,1,0,0
719,30.22,89.88,5,28800.0,0.738,1.0,0.738,1.0,5.0,5.0,0.0,0.0,4127.78,2.87,1,6,53.41,12,1,31,7,0,0,1,1,0,0
699,31.75,87.38,2,28800.0,0.6696,1.0,0.6696,1.0,2.0,2.0,0.0,0.0,4127.78,3.07,1,6,48.69,17,1,31,7,0,0,1,1,0,0
741,30.51,92.62,3,28800.0,0.7472,1.0,0.7472,1.0,8.0,8.0,0.0,0.0,4127.78,3.44,1,6,39.63,2,2,31,7,0,1,1,1,0,0
734,30.12,91.75,4,28800.0,0.6201,1.0,0.6201,1.0,4.0,4.0,0.0,0.0,4127.78,3.73,1,6,32.68,9,2,31,7,0,0,1,1,0,0
703,24.42,87.88,3,28800.0,0.4806,1.0,0.4806,1.0,3.0,3.0,0.0,0.0,4127.78,4.15,1,6,22.64,19,2,31,7,0,0,1,1,1,2
843,30.74,105.38,8,28800.0,0.7748,1.0,0.7748,1.0,2.0,2.0,0.0,0.0,4127.78,4.38,1,6,17.09,0,3,31,7,0,1,1,1,1,2
822,19.81,106.21,4,27863.0,0.5443,0.9675,0.5626,1.0,4.0,4.0,0.0,0.0,4127.78,4.65,1,6,10.63,7,3,31,7,0,0,1,1,1,2
728,33.82,94.45,4,27748.0,0.7141,0.9635,0.7412,1.0,4.0,4.0,0.0,0.0,4127.78,5.02,1,6,1.78,15,3,31,7,0,0,1,1,1,2
657,15.38,85.24,2,27747.0,0.2619,0.9634,0.2718,1.0,4.0,4.0,0.0,0.0,4157.0,5.39,2,6,,0,4,31,7,0,1,1,1,0,0
705,11.57,88.12,5,28800.0,0.2277,1.0,0.2277,1.0,5.0,5.0,0.0,0.0,4157.0,5.76,1,6,,9,4,31,7,0,0,1,1,0,0
832,44.06,104.0,1,28800.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4157.0,6.06,1,6,,16,4,31,7,0,0,1,1,0,0
818,49.07,102.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,4157.0,6.34,1,6,,23,4,31,7,0,1,1,1,0,0
729,15.13,91.12,3,28800.0,0.3129,1.0,0.3129,1.0,4.0,4.0,0.0,0.0,4157.0,7.54,1,6,,4,6,31,8,1,1,1,1,0,0
940,41.39,137.29,5,25715.625,0.8559,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,116.42,,1,0,99.9,19,6,5,2,1,0,3,2,0,0
921,38.85,115.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,116.42,,1,0,86.93,8,0,6,2,0,0,3,2,0,0
1050,24.25,131.25,4,28800.0,0.8746,1.0,0.8746,1.0,4.0,4.0,0.0,0.0,116.42,,1,0,74.78,20,0,6,2,0,0,3,2,0,0
1050,11.38,131.25,3,28800.0,0.3332,1.0,0.3332,1.0,1.0,1.0,0.0,0.0,116.42,,1,0,69.35,1,1,6,2,0,1,3,2,0,0
955,16.3,119.38,3,28800.0,0.5342,1.0,0.5342,1.0,3.0,3.0,0.0,0.0,116.42,,1,0,63.93,7,1,6,2,0,0,3,2,0,0
980,13.18,122.5,3,28800.0,0.3498,1.0,0.3498,1.0,3.0,3.0,0.0,0.0,116.42,,1,0,56.97,14,1,6,2,0,0,3,2,0,0
931,37.39,116.38,1,28800.0,0.9769,1.0,0.9769,1.0,4.0,4.0,0.0,0.0,116.42,,1,0,46.52,0,2,6,2,0,1,3,2,0,0
944,27.04,118.0,6,28800.0,0.8784,1.0,0.8784,1.0,6.0,6.0,0.0,0.0,116.42,,1,0,34.53,12,2,6,2,0,0,3,2,0,0
925,27.48,115.62,3,28800.0,0.6263,1.0,0.8351,1.0,4.0,3.0,0.0,0.0,116.42,,1,0,27.72,19,2,6,2,0,0,3,2,0,0
880,41.91,110.0,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,116.42,,1,0,23.8,23,2,6,2,0,1,3,2,1,3
1050,35.16,152.26,5,25715.625,0.862,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,116.42,,1,0,9.93,13,3,6,2,0,0,3,2,1,3
969,33.01,140.33,2,25715.625,0.8631,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,116.42,,1,0,6.35,16,3,6,2,0,0,3,2,1,3
756,29.84,115.44,6,25715.625,0.5945,0.8929374999999999,0.7263,1.0,2.0,2.0,0.0,0.0,186.85,,2,0,69.25,4,4,6,2,0,1,3,2,0,0
972,16.79,121.5,5,28800.0,0.4218,1.0,0.5062,1.0,6.0,5.0,0.0,0.0,186.85,,2,0,65.57,7,4,6,2,0,0,3,2,0,0
1050,18.29,131.25,2,28800.0,0.5662,1.0,0.5662,1.0,2.0,2.0,0.0,0.0,186.85,,2,0,57.89,15,4,6,2,0,0,3,2,0,0
915,18.22,114.38,2,28800.0,0.433,1.0,0.433,1.0,5.0,5.0,0.0,0.0,186.85,,2,0,45.55,3,5,6,2,1,1,3,2,0,0
895,44.16,111.88,2,28800.0,0.6667,1.0,1.0,1.0,3.0,2.0,0.0,0.0,186.85,,2,0,41.25,8,5,6,2,1,0,3,2,0,0
995,49.21,124.38,3,28800.0,0.75,1.0,1.0,1.0,4.0,3.0,0.0,0.0,186.85,,2,0,28.37,21,5,6,2,1,0,3,2,0,0
894,23.46,111.75,5,28800.0,0.6956,1.0,0.6956,1.0,5.0,5.0,0.0,0.0,186.85,,2,0,26.85,22,5,6,2,1,1,3,2,0,0
1025,38.27,128.12,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,186.85,,1,0,12.22,13,6,6,2,1,0,3,2,1,3
875,43.32,109.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,186.85,,1,0,6.55,18,6,6,2,1,0,3,2,1,3
1050,28.3,131.25,4,28800.0,0.9512,1.0,0.9512,1.0,4.0,4.0,0.0,0.0,186.85,,1,0,3.19,22,6,6,2,1,1,3,2,1,3
876,15.4,111.08,3,28391.0,0.3775,0.9858,0.3829,1.0,3.0,3.0,0.0,0.0,220.09,,2,0,23.77,11,0,7,2,0,0,3,2,1,3
829,20.1,104.4,3,28587.0,0.4528,0.9926,0.4562,1.0,3.0,3.0,0.0,0.0,220.09,,2,0,20.5,14,0,7,2,0,0,3,2,1,3
1050,40.48,132.32,3,28567.0,0.9919,0.9919,1.0,1.0,3.0,3.0,0.0,0.0,220.09,,2,0,9.52,1,1,7,2,0,1,3,2,1,3
990,19.39,133.38,2,26720.0,0.6115,0.9278,0.6591,1.0,2.0,2.0,0.0,0.0,220.09,,2,0,0.22,10,1,7,2,0,0,3,2,1,3
725,15.04,97.57,4,26750.0,0.2803,0.9288,0.3773,1.0,5.0,4.0,0.0,0.0,244.77,,3,0,50.0,16,1,7,2,0,0,3,2,0,0
863,51.26,112.74,3,27558.0,0.9569,0.9569,1.0,1.0,3.0,3.0,0.0,0.0,244.77,,3,0,39.92,2,2,7,2,0,1,3,2,0,0
1050,23.88,131.25,6,28800.0,0.8473,1.0,0.8473,1.0,6.0,6.0,0.0,0.0,244.77,,3,1,28.85,13,2,7,2,0,0,3,2,0,0
1032,39.72,129.0,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,271.55,,3,1,21.45,20,2,7,2,0,0,3,2,1,3
1050,36.91,131.25,3,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,271.55,,3,1,15.69,2,3,7,2,0,1,3,2,1,3
960,11.45,138.84,2,25715.625,0.3316,0.8929374999999999,0.3837,1.0,2.0,2.0,0.0,0.0,271.55,,3,1,11.72,6,3,7,2,0,0,3,2,1,3
929,28.96,132.3,4,25715.625,0.8067,0.8929374999999999,0.9191,1.0,4.0,4.0,0.0,0.0,271.55,,4,1,116.52,20,3,7,2,0,0,3,2,0,0
863,37.78,128.28,5,25715.625,0.8409,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,290.89,,3,1,107.15,5,4,7,2,0,1,3,2,0,0
1050,22.67,141.9,2,26638.0,0.7291,0.9249,0.7883,1.0,2.0,2.0,0.0,0.0,290.89,,3,1,100.25,12,4,7,2,0,0,3,2,0,0
1050,26.42,149.45,3,25715.625,0.8644,0.8929374999999999,0.9843,1.0,3.0,3.0,0.0,0.0,290.89,,3,2,94.24,18,4,7,2,0,0,3,2,0,0
998,11.77,142.24,4,25715.625,0.3305,0.8929374999999999,0.3769,1.0,3.0,3.0,0.0,0.0,384.57,0.38,3,2,84.65,4,5,7,2,1,1,3,2,0,0
955,42.12,119.38,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,384.57,0.49,3,2,81.89,7,5,7,2,1,0,3,2,0,0
986,36.49,123.25,2,28800.0,0.6279,1.0,0.9418,1.0,3.0,2.0,0.0,0.0,384.57,1.01,3,2,69.37,19,5,7,2,1,0,3,2,0,0
1050,35.58,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,384.57,1.31,3,2,62.27,2,6,7,2,1,1,3,2,0,0
792,30.54,99.0,2,28800.0,0.8102,1.0,0.8102,1.0,2.0,2.0,0.0,0.0,384.57,1.65,3,2,53.99,10,6,7,2,1,0,3,2,0,0
917,14.64,114.62,4,28800.0,0.3528,1.0,0.441,1.0,5.0,4.0,0.0,0.0,384.57,1.84,3,2,49.52,15,6,7,2,1,0,3,2,0,0
976,31.95,122.0,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,384.57,2.37,2,2,36.72,4,0,8,2,0,1,3,2,0,0
1050,33.08,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,384.57,2.75,2,2,27.69,13,0,8,2,0,0,3,2,0,0
907,21.04,113.38,4,28800.0,0.6516,1.0,0.6516,1.0,4.0,4.0,0.0,0.0,384.57,2.87,2,2,24.87,16,0,8,2,0,0,3,2,0,0
1022,43.63,127.75,3,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,384.57,3.28,2,2,15.0,1,1,8,2,0,1,3,2,1,1
1050,38.35,131.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,384.57,3.47,2,2,10.39,6,1,8,2,0,0,3,2,1,1
902,10.87,112.75,2,28800.0,0.2618,1.0,0.2618,1.0,2.0,2.0,0.0,0.0,384.57,3.81,1,2,2.15,14,1,8,2,0,0,3,2,1,1
853,30.38,106.62,6,28800.0,0.7413,1.0,0.7413,1.0,2.0,2.0,0.0,0.0,468.78,4.4,2,2,78.91,4,2,8,2,0,1,3,2,0,0
987,26.92,123.38,3,28800.0,0.9219,1.0,0.9219,1.0,3.0,3.0,0.0,0.0,468.78,4.76,2,2,70.23,13,2,8,2,0,0,3,2,0,0
967,29.78,120.88,2,28800.0,0.9536,1.0,0.9536,1.0,2.0,2.0,0.0,0.0,468.78,5.0,2,2,64.44,19,2,8,2,0,0,3,2,0,0
1050,32.14,131.25,2,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,468.78,5.28,2,2,57.84,1,3,8,2,0,1,3,2,0,0
883,25.85,110.38,4,28800.0,0.7128,1.0,0.7128,1.0,4.0,4.0,0.0,0.0,468.78,5.68,2,2,48.24,11,3,8,2,0,0,3,2,0,0
930,27.68,116.25,6,28800.0,0.753,1.0,0.753,1.0,6.0,6.0,0.0,0.0,468.78,5.97,1,2,41.18,18,3,8,2,0,0,3,2,0,0
1050,18.06,131.25,3,28800.0,0.5695,1.0,0.5695,1.0,6.0,6.0,0.0,0.0,468.78,6.42,1,2,30.38,5,4,8,2,0,1,3,2,0,0
990,32.4,123.75,5,28800.0,0.7829,1.0,0.9395,1.0,6.0,5.0,0.0,0.0,468.78,6.51,1,2,28.16,7,4,8,2,0,0,3,2,0,0
852,19.85,106.5,4,28800.0,0.4186,1.0,0.5233,1.0,5.0,4.0,0.0,0.0,468.78,6.81,1,2,21.11,14,4,8,2,0,0,3,2,1,2
813,20.96,101.62,6,28800.0,0.5189,1.0,0.5189,1.0,3.0,3.0,0.0,0.0,468.78,7.31,1,2,8.96,2,5,8,2,1,1,3,2,1,2
1025,14.07,129.91,5,28404.0,0.4836,0.9862,0.4904,1.0,5.0,5.0,0.0,0.0,468.78,7.47,1,2,5.33,6,5,8,2,1,0,3,2,1,2
883,25.25,112.46,3,28265.0,0.7484,0.9814,0.7626,1.0,3.0,3.0,0.0,0.0,487.53,7.82,2,2,16.23,14,5,8,2,1,0,3,2,1,3
1050,25.12,134.73,3,28057.0,0.9042,0.9742,0.9281,1.0,4.0,4.0,0.0,0.0,487.53,8.37,2,2,3.08,4,6,8,2,1,1,3,2,1,3
1050,19.37,139.21,6,27153.0,0.6074,0.9428,0.6442,1.0,6.0,6.0,0.0,0.0,563.54,8.69,3,2,72.38,11,6,8,2,1,0,3,2,0,0
1001,28.5,129.23,4,27886.0,0.9354,0.9683,0.966,1.0,3.0,3.0,0.0,0.0,563.54,9.31,3,2,57.38,2,0,9,2,0,1,3,2,0,0
965,47.71,120.62,3,28800.0,0.75,1.0,1.0,1.0,4.0,3.0,0.0,0.0,563.54,9.56,3,2,51.51,8,0,9,2,0,0,3,2,0,0
971,28.51,121.38,5,28800.0,0.776,1.0,0.9312,1.0,6.0,5.0,0.0,0.0,563.54,10.1,3,2,38.41,21,0,9,2,0,0,3,2,0,0
1050,36.3,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,563.54,10.13,3,2,37.81,22,0,9,2,0,1,3,2,0,0
1050,41.49,131.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,563.54,10.65,3,2,25.13,10,1,9,2,0,0,3,2,0,0
968,27.69,121.0,2,28800.0,0.8964,1.0,0.8964,1.0,2.0,2.0,0.0,0.0,563.54,10.8,3,2,21.73,14,1,9,2,0,0,3,2,1,1
1033,20.83,129.12,1,28800.0,0.6051,1.0,0.6051,1.0,4.0,4.0,0.0,0.0,563.54,11.31,2,2,9.33,2,2,9,2,0,1,3,2,1,1
844,17.63,105.5,4,28800.0,0.4621,1.0,0.4621,1.0,4.0,4.0,0.0,0.0,563.54,11.5,2,2,4.76,7,2,9,2,0,0,3,2,1,1
1003,23.87,125.38,3,28800.0,0.5879,1.0,0.7839,1.0,4.0,3.0,0.0,0.0,656.32,12.05,3,2,90.27,20,2,9,2,0,0,3,2,0,0
927,35.57,115.88,4,28800.0,0.8826,1.0,0.8826,1.0,2.0,2.0,0.0,0.0,656.32,12.39,3,2,81.99,4,3,9,2,0,1,3,2,0,0
901,12.02,112.62,6,28800.0,0.325,1.0,0.325,1.0,6.0,6.0,0.0,0.0,656.32,12.47,3,2,80.17,6,3,9,2,0,0,3,2,0,0
788,28.82,98.5,4,28800.0,0.776,1.0,0.776,1.0,4.0,4.0,0.0,0.0,656.32,12.98,3,2,67.99,18,3,9,2,0,0,3,2,0,0
1050,41.27,131.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,656.32,13.19,3,2,62.97,23,3,9,2,0,1,3,2,0,0
936,26.27,117.0,2,28800.0,0.7758,1.0,0.7758,1.0,2.0,2.0,0.0,0.0,656.32,13.65,3,2,51.77,10,4,9,2,0,0,3,2,0,0
991,27.86,123.88,4,28800.0,0.7288,1.0,0.7288,1.0,4.0,4.0,0.0,0.0,656.32,13.99,3,2,43.71,19,4,9,2,0,0,3,2,0,0
