total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,risk_level_encoded
1044,9.97,140.68,5,26716.0,0.2891,0.9276,0.374,1.0,6.0,5.0,0.0,0.0,1805.0,0.16,0,4,17,4,16,4,0,0,3,2,0
1050,43.37,146.47,1,25807.0,0.8961,0.8961,1.0,1.0,3.0,3.0,0.0,0.0,1805.0,0.51,0,4,1,5,16,4,1,1,3,2,0
1050,37.81,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1805.0,0.93,0,4,11,5,16,4,1,0,3,2,0
958,14.48,119.75,2,28800.0,0.3912,1.0,0.3912,1.0,2.0,2.0,0.0,0.0,1805.0,1.15,0,4,17,5,16,4,1,0,3,2,0
870,29.79,108.75,3,28800.0,0.6743,1.0,0.6743,1.0,4.0,4.0,0.0,0.0,1805.0,1.58,0,4,3,6,16,4,1,1,3,2,3
910,28.68,120.0,5,27301.0,0.8099,0.948,0.8543,1.0,5.0,5.0,0.0,0.0,1805.0,1.89,0,4,11,6,16,4,1,0,3,2,3
1010,11.25,133.67,6,27201.0,0.3171,0.9445,0.3357,1.0,6.0,6.0,0.0,0.0,1805.0,2.2,0,4,18,6,16,4,1,0,3,2,3
911,17.95,113.88,3,28800.0,0.471,1.0,0.471,1.0,3.0,3.0,0.0,0.0,1836.55,2.89,1,4,11,0,17,4,0,0,3,2,0
858,22.46,107.25,3,28800.0,0.5488,1.0,0.5488,1.0,3.0,3.0,0.0,0.0,1836.55,3.16,1,4,17,0,17,4,0,0,3,2,0
1018,31.6,127.25,5,28800.0,0.9031,1.0,0.9031,1.0,3.0,3.0,0.0,0.0,1836.55,3.65,1,4,5,1,17,4,0,1,3,2,0
1050,23.94,137.45,2,27501.0,0.7259,0.9549,0.7602,1.0,2.0,2.0,0.0,0.0,2076.55,3.92,1,4,11,1,17,4,0,0,3,2,0
877,45.02,116.07,3,27201.0,0.9445,0.9445,1.0,1.0,3.0,3.0,0.0,0.0,2076.55,4.17,1,4,17,1,17,4,0,0,3,2,0
829,11.97,110.56,3,26993.0,0.2919,0.9373,0.3114,1.0,4.0,4.0,0.0,0.0,2076.55,4.45,1,4,0,2,17,4,0,1,3,2,0
1050,28.74,131.25,4,28800.0,0.8852,1.0,0.8852,1.0,4.0,4.0,0.0,0.0,2076.55,4.79,1,4,8,2,17,4,0,0,3,2,0
1050,17.03,131.25,2,28800.0,0.5265,1.0,0.5265,1.0,2.0,2.0,0.0,0.0,2076.55,5.24,1,4,19,2,17,4,0,0,3,2,0
893,34.44,111.62,4,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2076.55,5.64,1,4,5,3,17,4,0,1,3,2,0
964,16.19,120.5,6,28800.0,0.4904,1.0,0.4904,1.0,6.0,6.0,0.0,0.0,2076.55,5.74,1,4,7,3,17,4,0,0,3,2,0
1050,25.84,131.25,6,28800.0,0.7813,1.0,0.7813,1.0,6.0,6.0,0.0,0.0,2076.55,6.19,1,4,18,3,17,4,0,0,3,2,0
931,31.32,116.38,3,28800.0,0.771,1.0,0.771,1.0,3.0,3.0,0.0,0.0,2076.55,6.44,1,4,0,4,17,4,0,1,3,2,0
1050,41.62,131.25,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2076.55,6.73,1,4,7,4,17,4,0,0,3,2,0
993,33.57,124.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2076.55,7.12,1,4,16,4,17,4,0,0,3,2,0
1029,20.22,128.62,3,28800.0,0.6985,1.0,0.6985,1.0,5.0,5.0,0.0,0.0,2076.55,7.55,1,4,2,5,17,4,1,1,3,2,0
774,39.6,96.75,5,28800.0,0.9293,1.0,0.9293,1.0,5.0,5.0,0.0,0.0,2076.55,7.83,1,4,9,5,17,4,1,0,3,2,0
1030,14.92,128.75,2,28800.0,0.4403,1.0,0.4403,1.0,2.0,2.0,0.0,0.0,2076.55,8.08,1,4,15,5,17,4,1,0,3,2,0
974,20.22,121.75,5,28800.0,0.6551,1.0,0.6551,1.0,5.0,5.0,0.0,0.0,2076.55,8.37,1,4,22,5,17,4,1,1,3,2,0
789,21.39,98.62,6,28800.0,0.5594,1.0,0.5594,1.0,6.0,6.0,0.0,0.0,2076.55,8.91,1,4,11,6,17,4,1,0,3,2,0
900,27.69,112.5,3,28800.0,0.5134,1.0,0.8556,1.0,5.0,3.0,0.0,0.0,2076.55,9.15,1,4,17,6,17,4,1,0,3,2,0
1050,17.33,131.25,1,28800.0,0.5097,1.0,0.5097,1.0,4.0,4.0,0.0,0.0,2076.55,9.49,0,4,1,0,18,4,0,1,3,2,0
953,16.59,119.12,6,28800.0,0.4973,1.0,0.4973,1.0,6.0,6.0,0.0,0.0,2076.55,9.92,0,4,11,0,18,4,0,0,3,2,0
1041,21.46,130.12,3,28800.0,0.578,1.0,0.578,1.0,3.0,3.0,0.0,0.0,2076.55,10.09,0,4,15,0,18,4,0,0,3,2,0
1040,46.98,130.0,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2076.55,10.97,0,4,13,1,18,4,0,0,3,2,0
1021,19.94,127.62,3,28800.0,0.552,1.0,0.552,1.0,3.0,3.0,0.0,0.0,2076.55,11.26,0,4,19,1,18,4,0,0,3,2,0
987,11.77,123.38,5,28800.0,0.3345,1.0,0.3345,1.0,3.0,3.0,0.0,0.0,2076.55,11.67,0,4,5,2,18,4,0,1,3,2,0
1003,31.8,125.38,2,28800.0,0.8727,1.0,0.8727,1.0,2.0,2.0,0.0,0.0,2076.55,11.89,0,4,11,2,18,4,0,0,3,2,0
939,35.69,117.38,5,28800.0,0.8771,1.0,0.8771,1.0,5.0,5.0,0.0,0.0,2076.55,12.2,0,4,18,2,18,4,0,0,3,2,0
899,19.48,112.38,3,28800.0,0.5578,1.0,0.5578,1.0,6.0,6.0,0.0,0.0,2076.55,12.44,0,4,0,3,18,4,0,1,3,2,0
971,38.92,121.38,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2076.55,12.95,0,4,12,3,18,4,0,0,3,2,0
970,37.71,121.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2076.55,13.08,0,4,15,3,18,4,0,0,3,2,0
1000,23.43,125.0,6,28800.0,0.6108,1.0,0.6108,1.0,6.0,6.0,0.0,0.0,2076.55,13.36,0,4,22,3,18,4,0,1,3,2,0
1050,13.62,151.16,6,25715.625,0.4091,0.8929374999999999,0.4711,1.0,6.0,6.0,0.0,0.0,2076.55,13.79,0,4,8,4,18,5,0,0,3,2,0
843,30.89,113.44,5,26752.0,0.7944,0.9289,0.8552,1.0,5.0,5.0,0.0,0.0,2188.93,0.06,1,4,20,4,18,5,0,0,3,2,0
1030,26.92,146.95,1,25715.625,0.8761,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,2188.93,0.22,1,4,0,5,18,5,1,1,3,2,0
785,48.92,98.12,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2188.93,0.64,1,4,10,5,18,5,1,0,3,2,0
914,27.76,114.25,6,28800.0,0.709,1.0,0.709,1.0,6.0,6.0,0.0,0.0,2188.93,0.86,1,4,15,5,18,5,1,0,3,2,0
1050,38.94,131.25,6,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2188.93,1.42,1,4,4,6,18,5,1,1,3,2,0
973,15.4,121.62,2,28800.0,0.4199,1.0,0.4199,1.0,2.0,2.0,0.0,0.0,2188.93,1.52,1,4,7,6,18,5,1,0,3,2,0
888,28.78,111.0,6,28800.0,0.8307,1.0,0.8307,1.0,6.0,6.0,0.0,0.0,2188.93,1.84,1,4,14,6,18,5,1,0,3,2,0
1032,22.31,129.0,2,28800.0,0.659,1.0,0.659,1.0,2.0,2.0,0.0,0.0,2188.93,2.21,1,4,23,6,18,5,1,1,3,2,0
812,42.4,101.5,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2188.93,2.56,1,4,8,0,19,5,0,0,3,2,0
929,32.85,116.12,2,28800.0,0.8603,1.0,0.8603,1.0,2.0,2.0,0.0,0.0,2188.93,3.04,1,4,19,0,19,5,0,0,3,2,0
947,27.17,118.38,4,28800.0,0.753,1.0,0.753,1.0,4.0,4.0,0.0,0.0,2188.93,3.5,1,4,6,1,19,5,0,0,3,2,0
1050,36.56,131.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2188.93,3.81,1,4,14,1,19,5,0,0,3,2,0
1034,44.34,129.25,3,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2188.93,4.24,1,4,0,2,19,5,0,1,3,2,0
1050,21.7,168.55,3,25715.625,0.6596,0.8929374999999999,0.847,1.0,3.0,3.0,0.0,0.0,2188.93,4.55,1,5,8,2,19,5,0,0,3,2,0
882,37.25,132.75,4,25715.625,0.8305,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,2259.74,0.44,1,6,20,2,19,5,0,0,3,2,0
1015,16.52,147.21,6,25715.625,0.4966,0.8929374999999999,0.5762,1.0,5.0,5.0,0.0,0.0,2259.74,0.74,1,6,3,3,19,5,0,1,3,2,0
985,39.44,123.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2259.74,0.86,1,6,6,3,19,5,0,0,3,2,0
1011,33.38,126.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2259.74,1.28,1,6,16,3,19,5,0,0,3,2,0
893,35.41,111.62,5,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2259.74,1.61,1,6,0,4,19,5,0,1,3,2,0
886,25.74,110.75,2,28800.0,0.3388,1.0,0.6777,1.0,4.0,2.0,0.0,0.0,2259.74,2.05,0,6,10,4,19,5,0,0,3,2,0
944,41.5,118.0,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2259.74,2.24,0,6,15,4,19,5,0,0,3,2,0
1019,24.16,127.38,6,28800.0,0.668,1.0,0.668,1.0,4.0,4.0,0.0,0.0,2259.74,2.79,0,6,4,5,19,5,1,1,3,2,3
1007,36.06,137.56,2,26354.0,0.9151,0.9151,1.0,1.0,2.0,2.0,0.0,0.0,2259.74,3.07,0,6,11,5,19,5,1,0,3,2,3
1050,21.46,160.55,4,25715.625,0.6843,0.8929374999999999,0.8371,1.0,6.0,5.0,0.0,0.0,2298.19,0.49,1,6,2,6,19,5,1,1,3,2,0
1038,12.47,129.75,2,28800.0,0.4408,1.0,0.4408,1.0,2.0,2.0,0.0,0.0,2298.19,1.18,1,6,19,6,19,5,1,0,3,2,3
840,25.17,105.0,5,28800.0,0.4715,1.0,0.5658,1.0,6.0,5.0,0.0,0.0,2298.19,1.5,1,6,3,0,20,5,0,1,3,2,3
1046,10.1,148.27,4,25715.625,0.3283,0.8929374999999999,0.3723,1.0,4.0,4.0,0.0,0.0,2329.74,1.78,2,6,10,0,20,5,0,0,3,2,0
939,15.4,127.03,2,26611.0,0.4066,0.924,0.44,1.0,2.0,2.0,0.0,0.0,2329.74,2.15,2,6,18,0,20,5,0,0,3,2,2
980,25.02,134.66,5,26200.0,0.5773,0.9097,0.7616,1.0,4.0,4.0,0.0,0.0,2329.74,2.48,2,6,2,1,20,5,0,1,3,2,2
1008,32.62,133.73,2,27135.0,0.9422,0.9422,1.0,1.0,2.0,2.0,0.0,0.0,2329.74,2.84,2,6,11,1,20,5,0,0,3,2,2
952,21.87,126.86,5,27015.0,0.5663,0.938,0.6037,1.0,5.0,5.0,0.0,0.0,2329.74,3.13,3,6,18,1,20,5,0,0,3,2,0
880,44.35,120.08,4,26382.0,0.916,0.916,1.0,1.0,5.0,5.0,0.0,0.0,2359.75,3.54,3,6,4,2,20,5,0,1,3,2,0
1050,44.92,131.25,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2359.75,3.64,3,6,6,2,20,5,0,0,3,2,0
1050,39.33,131.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2359.75,4.03,3,6,16,2,20,5,0,0,3,2,0
938,36.09,117.25,5,28800.0,1.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2365.54,4.57,3,6,5,3,20,5,0,1,3,2,0
919,10.93,131.21,3,25715.625,0.3067,0.8929374999999999,0.3503,1.0,3.0,3.0,0.0,0.0,2365.54,4.68,3,6,7,3,20,5,0,0,3,2,0
882,39.59,132.32,6,25715.625,0.8332,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,2372.05,5.19,3,8,19,3,20,5,0,0,3,2,0
968,42.02,140.45,5,25715.625,0.7179,0.8929374999999999,1.0,1.0,6.0,5.0,0.0,0.0,2448.64,0.08,3,7,23,3,20,5,0,1,3,2,0
932,34.38,116.5,2,28800.0,0.6667,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2448.64,0.42,3,7,7,4,20,5,0,0,3,2,0
1017,42.82,127.12,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2448.64,0.8,3,7,16,4,20,5,0,0,3,2,0
986,37.78,123.25,6,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2448.64,1.31,3,7,4,5,20,5,1,1,3,2,0
967,10.43,120.88,5,28800.0,0.322,1.0,0.322,1.0,5.0,5.0,0.0,0.0,2448.64,1.48,3,7,8,5,20,5,1,0,3,2,0
984,26.16,123.0,5,28800.0,0.6755,1.0,0.6755,1.0,5.0,5.0,0.0,0.0,2448.64,2.01,3,7,21,5,20,5,1,0,3,2,0
940,10.32,117.5,4,28800.0,0.2947,1.0,0.2947,1.0,5.0,5.0,0.0,0.0,2448.64,2.13,2,7,0,6,20,5,1,1,3,2,0
1018,34.41,127.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2448.64,2.57,2,7,10,6,20,5,1,0,3,2,0
976,39.25,122.0,3,28800.0,0.75,1.0,1.0,1.0,4.0,3.0,0.0,0.0,2448.64,2.81,2,6,16,6,20,5,1,0,3,2,0
1011,24.07,126.38,5,28800.0,0.6498,1.0,0.6498,1.0,3.0,3.0,0.0,0.0,2455.97,3.27,3,6,3,0,21,5,0,1,3,2,0
1050,41.23,141.03,4,26802.0,0.9306,0.9306,1.0,1.0,4.0,4.0,0.0,0.0,2455.97,3.49,2,6,8,0,21,5,0,0,3,2,0
1050,38.1,139.65,4,27068.0,0.9399,0.9399,1.0,1.0,4.0,4.0,0.0,0.0,2498.66,3.8,2,6,16,0,21,5,0,0,3,2,0
1050,41.29,139.84,3,27031.0,0.9386,0.9386,1.0,1.0,5.0,5.0,0.0,0.0,2498.66,4.33,2,6,5,1,21,5,0,1,3,2,0
1050,17.37,131.25,6,28800.0,0.5888,1.0,0.5888,1.0,6.0,6.0,0.0,0.0,2498.66,4.6,2,6,11,1,21,5,0,0,3,2,3
916,14.93,114.5,4,28800.0,0.4577,1.0,0.4577,1.0,4.0,4.0,0.0,0.0,2498.66,5.0,1,6,21,1,21,5,0,0,3,2,3
1037,20.21,129.62,5,28800.0,0.6355,1.0,0.6355,1.0,4.0,3.0,0.0,0.0,2498.66,5.22,1,6,2,2,21,5,0,1,3,2,3
1050,17.28,150.58,2,25715.625,0.5604,0.8929374999999999,0.6429,1.0,2.0,2.0,0.0,0.0,2498.66,5.38,1,6,6,2,21,5,0,0,3,2,3
979,45.03,135.42,3,26026.0,0.9037,0.9037,1.0,1.0,3.0,3.0,0.0,0.0,2679.06,5.77,2,6,15,2,21,5,0,0,3,2,0
924,8.93,148.45,3,25715.625,0.2125,0.8929374999999999,0.3641,1.0,3.0,3.0,0.0,0.0,2679.06,6.15,2,6,0,3,21,5,0,1,3,2,0
923,32.48,115.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2679.06,6.65,2,6,12,3,21,5,0,0,3,2,0
826,11.33,103.25,5,28800.0,0.3146,1.0,0.3146,1.0,5.0,5.0,0.0,0.0,2679.06,6.77,2,6,15,3,21,5,0,0,3,2,0
1050,22.81,131.25,3,28800.0,0.6829,1.0,0.6829,1.0,3.0,3.0,0.0,0.0,2679.06,7.06,2,6,22,3,21,5,0,1,3,2,0
965,35.47,120.62,6,28800.0,0.9677,1.0,0.9677,1.0,6.0,6.0,0.0,0.0,2679.06,7.5,2,6,9,4,21,5,0,0,3,2,0
1050,33.53,131.25,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2679.06,7.77,2,6,15,4,21,5,0,0,3,2,0
842,25.75,105.25,6,28800.0,0.5815,1.0,0.5815,1.0,3.0,3.0,0.0,0.0,2679.06,8.19,2,6,1,5,21,5,1,1,3,2,0
1001,33.11,125.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2679.06,8.97,2,6,20,5,21,5,1,0,3,2,0
1050,19.92,131.25,3,28800.0,0.6603,1.0,0.6603,1.0,3.0,3.0,0.0,0.0,2679.06,9.12,2,6,0,6,21,5,1,1,3,2,0
1050,34.78,131.25,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2679.06,9.38,2,6,6,6,21,5,1,0,3,2,0
742,39.1,92.75,3,28800.0,0.9388,1.0,0.9388,1.0,3.0,3.0,0.0,0.0,2679.06,9.95,2,6,20,6,21,5,1,0,3,2,0
1050,13.96,131.25,3,28800.0,0.4743,1.0,0.4743,1.0,5.0,5.0,0.0,0.0,2679.06,10.27,1,6,3,0,22,5,0,1,3,2,0
1050,21.87,131.25,2,28800.0,0.7346,1.0,0.7346,1.0,2.0,2.0,0.0,0.0,2679.06,10.53,1,6,9,0,22,5,0,0,3,2,0
885,45.98,110.62,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2679.06,10.99,1,6,20,0,22,5,0,0,3,2,0
910,12.27,113.75,5,28800.0,0.3428,1.0,0.3428,1.0,3.0,3.0,0.0,0.0,2679.06,11.22,1,6,2,1,22,5,0,1,3,2,0
1050,12.18,131.25,3,28800.0,0.2934,1.0,0.3912,1.0,4.0,3.0,0.0,0.0,2679.06,11.57,1,6,10,1,22,5,0,0,3,2,0
1050,25.45,131.25,5,28800.0,0.8141,1.0,0.8141,1.0,5.0,5.0,0.0,0.0,2679.06,11.82,1,6,16,1,22,5,0,0,3,2,0
836,20.52,104.5,3,28800.0,0.5614,1.0,0.5614,1.0,3.0,3.0,0.0,0.0,2679.06,12.05,1,6,22,1,22,5,0,1,3,2,0
1050,35.87,140.31,3,26941.0,0.9355,0.9355,1.0,1.0,3.0,3.0,0.0,0.0,2679.06,12.4,0,6,6,2,22,5,0,0,3,2,2
858,37.09,113.2,3,27286.0,0.9474,0.9474,1.0,1.0,3.0,3.0,0.0,0.0,2679.06,12.91,0,6,18,2,22,5,0,0,3,2,2
924,43.45,124.92,3,26629.0,0.9246,0.9246,1.0,1.0,3.0,3.0,0.0,0.0,2679.06,13.09,1,6,23,2,22,5,0,1,3,2,0
1035,28.48,129.38,5,28800.0,0.6328,1.0,0.7594,1.0,6.0,5.0,0.0,0.0,2725.12,13.55,1,6,10,3,22,5,0,0,3,2,0
1050,23.38,131.25,5,28800.0,0.7288,1.0,0.7288,1.0,5.0,5.0,0.0,0.0,2725.12,13.72,1,6,14,3,22,5,0,0,3,2,0
768,32.36,96.0,6,28800.0,0.6931,1.0,0.6931,1.0,3.0,3.0,0.0,0.0,2725.12,14.36,1,6,5,4,22,5,0,1,3,2,0
947,31.04,130.98,3,26029.0,0.9038,0.9038,1.0,1.0,3.0,3.0,0.0,0.0,2725.12,14.43,1,6,7,4,22,5,0,0,3,2,0
1014,39.93,153.24,5,25715.625,0.8272,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,2725.12,14.74,1,6,14,4,22,5,0,0,3,2,0
1050,14.56,150.67,3,25715.625,0.3981,0.8929374999999999,0.457,1.0,3.0,3.0,0.0,0.0,2725.12,15.11,1,7,23,4,22,5,0,1,3,2,0
1050,38.88,139.6,2,27078.0,0.4701,0.9402,1.0,1.0,4.0,2.0,0.0,0.0,2805.43,0.01,1,8,10,5,22,5,1,0,3,2,0
1050,11.03,146.17,4,25860.0,0.3974,0.8979,0.4426,1.0,4.0,4.0,0.0,0.0,2805.43,0.22,1,8,15,5,22,5,1,0,3,2,0
810,21.56,107.27,3,27183.0,0.5842,0.9439,0.6189,1.0,4.0,4.0,0.0,0.0,2805.43,0.74,1,8,4,6,22,5,1,1,3,2,0
1050,39.19,131.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2805.43,1.09,1,8,12,6,22,5,1,0,3,2,0
1050,25.1,131.25,4,28800.0,0.709,1.0,0.8863,1.0,5.0,4.0,0.0,0.0,2805.43,1.38,1,7,19,6,22,5,1,0,3,2,0
920,28.03,115.0,4,28800.0,0.873,1.0,0.873,1.0,4.0,4.0,0.0,0.0,2805.43,1.56,1,7,23,6,22,5,1,1,3,2,0
925,30.35,115.62,3,28800.0,0.6752,1.0,0.9003,1.0,4.0,3.0,0.0,0.0,2805.43,1.86,1,7,7,0,23,6,0,0,3,2,0
946,26.2,118.25,2,28800.0,0.7036,1.0,0.7036,1.0,2.0,2.0,0.0,0.0,2805.43,2.4,1,7,20,0,23,6,0,0,3,2,1
988,39.67,123.5,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2805.43,2.52,1,7,22,0,23,6,0,1,3,2,1
949,20.56,134.38,4,25715.625,0.5496,0.8929374999999999,0.6226,1.0,4.0,4.0,0.0,0.0,2805.43,2.82,1,7,6,1,23,6,0,0,3,2,1
1050,24.47,137.28,4,27534.0,0.7105,0.956,0.7432,1.0,4.0,4.0,0.0,0.0,2819.13,3.38,2,7,19,1,23,6,0,0,3,2,0
1050,37.7,145.61,3,25960.0,0.9014,0.9014,1.0,1.0,3.0,3.0,0.0,0.0,2819.13,3.55,2,7,23,1,23,6,0,1,3,2,0
1003,22.74,144.72,4,25715.625,0.722,0.8929374999999999,0.8333,1.0,4.0,4.0,0.0,0.0,2967.61,0.03,2,8,8,2,23,6,0,0,3,2,0
1028,38.77,169.79,3,25715.625,0.5676,0.8929374999999999,1.0,1.0,4.0,3.0,0.0,0.0,2967.61,0.34,2,8,16,2,23,6,0,0,3,2,0
777,30.9,123.53,1,25715.625,0.3525,0.8929374999999999,0.8966,1.0,2.0,1.0,0.0,0.0,2967.61,0.65,1,8,23,2,23,6,0,1,3,2,0
892,39.01,111.5,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,2967.61,1.2,1,8,12,3,23,6,0,0,3,2,0
909,27.29,113.62,2,28800.0,0.6732,1.0,0.6732,1.0,2.0,2.0,0.0,0.0,2967.61,1.38,1,8,17,3,23,6,0,0,3,2,0
953,32.48,119.12,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2967.61,1.79,1,8,3,4,23,6,0,1,3,2,0
1048,42.05,131.0,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,2967.61,2.15,1,6,11,4,23,6,0,0,3,2,0
987,20.49,123.38,2,28800.0,0.5775,1.0,0.5775,1.0,2.0,2.0,0.0,0.0,2967.61,2.38,1,6,17,4,23,6,0,0,3,2,0
1012,14.73,126.5,4,28800.0,0.3925,1.0,0.3925,1.0,7.0,6.0,0.0,0.0,2967.61,2.82,1,6,3,5,23,6,1,1,3,2,0
1050,11.04,131.25,3,28800.0,0.3365,1.0,0.3365,1.0,3.0,3.0,0.0,0.0,2967.61,3.2,1,6,12,5,23,6,1,0,3,2,0
925,44.66,115.62,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2967.61,3.32,1,6,15,5,23,6,1,0,3,2,0
954,38.62,119.25,6,28800.0,0.8571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2967.61,3.66,1,6,0,6,23,6,1,1,3,2,0
1050,23.42,131.25,5,28800.0,0.6854,1.0,0.6854,1.0,5.0,5.0,0.0,0.0,2967.61,4.01,1,6,8,6,23,6,1,0,3,2,0
1050,16.73,131.25,3,28800.0,0.4776,1.0,0.4776,1.0,3.0,3.0,0.0,0.0,2967.61,4.39,1,6,17,6,23,6,1,0,3,2,0
1050,46.55,131.25,1,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2967.61,4.67,1,6,0,0,24,6,0,1,3,2,0
1050,19.04,131.25,4,28800.0,0.5425,1.0,0.5425,1.0,4.0,4.0,0.0,0.0,2967.61,5.07,1,6,10,0,24,6,0,0,3,2,0
975,25.26,121.88,2,28800.0,0.6971,1.0,0.6971,1.0,2.0,2.0,0.0,0.0,2967.61,5.32,1,5,15,0,24,6,0,0,3,2,2
1008,42.22,126.0,6,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2967.61,5.67,1,5,0,1,24,6,0,1,3,2,2
932,24.12,141.4,5,25715.625,0.7423,0.8929374999999999,0.901,1.0,5.0,5.0,0.0,0.0,2967.61,6.05,1,5,9,1,24,6,0,0,3,2,2
1050,44.91,163.86,3,25715.625,0.6008,0.8929374999999999,1.0,1.0,4.0,3.0,0.0,0.0,2967.61,6.26,1,5,14,1,24,6,0,0,3,2,0
835,34.61,122.61,4,25715.625,0.8512,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,2999.16,6.7,1,5,1,2,24,6,0,1,3,2,3
931,28.02,126.19,5,26561.0,0.6543,0.9223,0.8514,1.0,6.0,5.0,0.0,0.0,2999.16,6.99,1,5,8,2,24,6,0,0,3,2,3
1014,10.59,136.39,3,26764.0,0.263,0.9293,0.3774,1.0,4.0,3.0,0.0,0.0,2999.16,7.39,1,5,17,2,24,6,0,0,3,2,3
1028,20.27,145.89,4,25715.625,0.7071,0.8929374999999999,0.8028,1.0,2.0,2.0,0.0,0.0,3239.16,7.85,2,5,4,3,24,6,0,1,3,2,0
926,16.73,115.75,6,28800.0,0.4395,1.0,0.4395,1.0,6.0,6.0,0.0,0.0,3239.16,8.19,2,5,12,3,24,6,0,0,3,2,0
1050,13.21,131.25,2,28800.0,0.4313,1.0,0.4313,1.0,2.0,2.0,0.0,0.0,3239.16,8.46,2,5,19,3,24,6,0,0,3,2,0
954,36.98,119.25,2,28800.0,0.9245,1.0,0.9245,1.0,2.0,2.0,0.0,0.0,3239.16,8.59,2,5,22,3,24,6,0,1,3,2,0
1036,19.49,129.5,3,28800.0,0.5392,1.0,0.5392,1.0,3.0,3.0,0.0,0.0,3239.16,8.94,2,5,6,4,24,6,0,0,3,2,0
996,39.8,124.5,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,3239.16,9.54,2,5,21,4,24,6,0,0,3,2,0
794,9.77,99.25,4,28800.0,0.1928,1.0,0.241,1.0,2.0,1.0,0.0,0.0,3239.16,9.79,2,5,3,5,24,6,1,1,3,2,0
1050,22.26,131.25,6,28800.0,0.6081,1.0,0.6081,1.0,6.0,6.0,0.0,0.0,3239.16,10.16,2,4,12,5,24,6,1,0,3,2,0
1045,31.18,130.62,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,3239.16,10.43,2,3,18,5,24,6,1,0,3,2,0
936,40.68,117.0,1,28800.0,0.5,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3239.16,10.77,2,3,2,6,24,6,1,1,3,2,0
